_id,code,actualController,actualControllerType
5f4adead2018c1179b9ddde4,2527,纪德法、刘丽萍、纪翌,个人
5f4adead2018c1179b9dde17,2578,上饶市国有资产监督管理委员会,地方国资委
5f4adead2018c1179b9dde1d,2584,黄伟波、黄少群、黄伟鹏、黄侦杰、黄侦凯,个人
5f4adead2018c1179b9dde2a,2597,杨迎春、杨乐,个人
5f4adead2018c1179b9dde2c,2599,栗延秋,个人
5f4adead2018c1179b9dde30,2603,吴以岭、吴相君、吴瑞,个人
5f4adead2018c1179b9dde31,2605,姚朔斌、姚晓丽、姚文琛、姚硕榆、邱金兰,个人
5f4adead2018c1179b9dde52,2638,李旭亮、温琦,个人
5f4adeae2018c1179b9dde64,2656,林永飞,个人
5f4adeae2018c1179b9dde6c,2664,尹兴满,个人
5f4adeae2018c1179b9dde6f,2667,杨永柱、温萍,个人
5f4adeae2018c1179b9dde75,2673,陕西省人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9dde85,2690,田明,个人
5f4adeae2018c1179b9dde9e,2717,尹洪卫,个人
5f4adeae2018c1179b9dded0,2771,王小刚、何小波,个人
5f4adeae2018c1179b9ddeda,2781,新余市国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9ddedb,2782,肖铿,个人
5f4adeae2018c1179b9ddef4,2810,毕心德、毕文娟、毕于东、杨爱菊,个人
5f4adeae2018c1179b9ddefa,2817,余春明、余超彪,个人
5f4adeae2018c1179b9ddefd,2820,天津市河西区人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9ddefe,2821,HaoHong,境外
5f4adeae2018c1179b9ddf03,2826,高帆,个人
5f4adeae2018c1179b9ddf1c,2853,马礼斌,个人
5f4adeae2018c1179b9ddf28,2866,邹伟民、陈敏,个人
5f4adeae2018c1179b9dde79,2677,夏志生、夏鼎、夏兰、鲍逸鸿,个人
5f4adeae2018c1179b9dde7b,2679,将乐县财政局,地方政府
5f4adeae2018c1179b9dde7c,2681,肖奋,个人
5f4adeae2018c1179b9dde81,2686,浙江省人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9dde93,2705,郭建刚,个人
5f4adeae2018c1179b9dde97,2709,徐金富,个人
5f4adeae2018c1179b9ddeac,2732,广东省农垦集团公司,地方国有企业
5f4adeae2018c1179b9ddeb1,2737,关彦斌,个人
5f4adeae2018c1179b9ddeb5,2741,郑创发、郑靭、郑侠,个人
5f4adeae2018c1179b9ddec3,2757,林旺南、詹谏醒,个人
5f4adeae2018c1179b9dded4,2775,李从文、赵文凤,个人
5f4adeae2018c1179b9ddede,2786,中国东方资产管理股份有限公司,中央国有企业
5f4adeae2018c1179b9ddee5,2793,刘保起、刘振腾,个人
5f4adeae2018c1179b9ddef8,2815,姜雪飞、朱雪花,个人
5f4adeae2018c1179b9ddf0b,2835,郭立志、刘砥,个人
5f4adeae2018c1179b9ddf14,2845,万锋、钟小平、李锋、刘秋香,个人
5f4adeae2018c1179b9ddf15,2846,翁伟武、翁伟炜、翁伟嘉、翁伟博、蔡沛侬、柯丽婉,个人
5f4adeae2018c1179b9dde71,2669,唐山市人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9dde9f,2718,时沈祥、骆莲琴,个人
5f4adeae2018c1179b9ddea5,2725,林仙明、林信福、林万青、林申茂、林斌、林平,个人
5f4adeae2018c1179b9ddea9,2729,黄舒婷、郑倩龄,个人
5f4adeae2018c1179b9ddec2,2756,高兴江,个人
5f4adeae2018c1179b9ddeef,2805,赵光辉,个人
5f4adeae2018c1179b9ddef0,2806,谭帼英,个人
5f4adeae2018c1179b9ddef7,2813,郭秀梅,个人
5f4adeae2018c1179b9ddf16,2847,张学武、张学文,个人
5f4adeae2018c1179b9ddf26,2864,谢晓林,个人
5f4adeae2018c1179b9dde78,2676,FALSE,
5f4adeae2018c1179b9dde74,2672,广东省人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9dde7f,2684,陈再喜、陈银卿、陈乐伍、陈乐强,个人
5f4adeae2018c1179b9dde83,2688,王东晓、路牡丹、路漫漫、王志军、王晓英,个人
5f4adeae2018c1179b9dde89,2694,任永青,个人
5f4adeae2018c1179b9dde8f,2700,周举东,个人
5f4adeae2018c1179b9ddebf,2752,林永贤、林永保、林永龙,个人
5f4adeae2018c1179b9ddecf,2770,张清海、许秀云,个人
5f4adeae2018c1179b9ddee4,2792,吴中林、时桂清,个人
5f4adeae2018c1179b9ddeee,2803,庄浩,个人
5f4adeae2018c1179b9ddf13,2843,方鸿,个人
5f4adeae2018c1179b9ddf1e,2856,李苏华,个人
5f4adeae2018c1179b9ddf21,2859,方隽云,个人
5f4adeae2018c1179b9ddf22,2860,楼月根、楼勇伟,个人
5f4adeae2018c1179b9dde8d,2698,邓喜军、王永洁、张玉春、王春钢,个人
5f4adeae2018c1179b9ddea2,2722,陆挺,个人
5f4adeae2018c1179b9dded9,2780,张恒,个人
5f4adeae2018c1179b9ddedd,2785,FALSE,
5f4adeae2018c1179b9ddee3,2791,白宝鲲,个人
5f4adeae2018c1179b9ddee8,2797,FALSE,
5f4adeae2018c1179b9ddeed,2802,项洪伟,个人
5f4adeae2018c1179b9ddf08,2831,吴兰兰、王华君,个人
5f4adeae2018c1179b9ddf18,2849,黄文谦,个人
5f4adeae2018c1179b9ddf1b,2852,刘建军,个人
5f4adeae2018c1179b9dde84,2689,康宝华,个人
5f4adeae2018c1179b9dde88,2693,王成栋、王荧璞,个人
5f4adeae2018c1179b9dde8e,2699,赵小强,个人
5f4adeae2018c1179b9dde92,2703,张世权、汤浩瀚、张宝义、张兰君、张世忠,个人
5f4adeae2018c1179b9dde9c,2715,杨涛,个人
5f4adeae2018c1179b9dde9d,2716,曹永贵,个人
5f4adeae2018c1179b9ddeaa,2730,石向才、石晓霞、石志微、石碎标、施隆、朱丹,个人
5f4adeae2018c1179b9ddeaf,2735,王进军,个人
5f4adeae2018c1179b9ddeb6,2742,潘先文、周廷娥,个人
5f4adeae2018c1179b9ddec1,2755,陈庆财,个人
5f4adeae2018c1179b9ddec9,2763,FALSE,
5f4adeae2018c1179b9ddecb,2766,许培锋、王刚,个人
5f4adeae2018c1179b9dded3,2774,罗爱文、罗爱明,个人
5f4adeae2018c1179b9ddedc,2783,荆门市人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9ddee2,2790,FALSE,
5f4adeae2018c1179b9ddeea,2799,陕西省国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9ddf02,2825,游爱国,个人
5f4adeae2018c1179b9ddf17,2848,刘潭爱,个人
5f4adeae2018c1179b9dde9a,2713,陈辉、杨劲,个人
5f4adeae2018c1179b9ddea1,2721,北京市海淀区人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9ddee1,2789,刘海云,个人
5f4adeae2018c1179b9ddef2,2808,余荣清,个人
5f4adeae2018c1179b9ddf00,2823,吴瑛、张浩宇,个人
5f4adeae2018c1179b9ddf01,2824,李建湘,个人
5f4adeae2018c1179b9dde73,2671,许培锋,个人
5f4adeae2018c1179b9dde91,2702,滕用雄、滕用庄、滕用严、滕用伟,个人
5f4adeae2018c1179b9ddea6,2726,戴学斌、董翔,个人
5f4adeae2018c1179b9ddeb8,2745,孙清焕,个人
5f4adeae2018c1179b9dded1,2772,陶军、田德,个人
5f4adeae2018c1179b9dded8,2779,吴明根、赵爱娱,个人
5f4adeae2018c1179b9ddf0d,2837,齐勇,个人
5f4adeae2018c1179b9ddf19,2850,励建立、励建炬,个人
5f4adeae2018c1179b9ddf20,2858,夏青、余朝旭,个人
5f4adeae2018c1179b9ddf2d,2871,范庆伟、范玉隆,个人
5f4adeae2018c1179b9dde76,2674,吴华春,个人
5f4adeae2018c1179b9dde8c,2697,曹世如,个人
5f4adeae2018c1179b9dde96,2708,扬州富海光洋股权投资基金合伙企业,其他
5f4adeae2018c1179b9ddebe,2751,刘梦龙,个人
5f4adeae2018c1179b9ddf05,2828,陈平贵,个人
5f4adeae2018c1179b9ddf10,2840,朱俭勇、朱俭军,个人
5f4adeae2018c1179b9ddf11,2841,黄正聪、王毅然、孙永辉、于伟、周开琪、尤天远,个人
5f4adeae2018c1179b9dde70,2668,赵国栋,个人
5f4adeae2018c1179b9dde7e,2683,广东省人民政府,地方政府
5f4adeae2018c1179b9dde86,2691,冯春保,个人
5f4adeae2018c1179b9ddea8,2728,许丹青、许松青、许为高、许丽芳、许恒青,个人
5f4adeae2018c1179b9ddeba,2747,吴波,个人
5f4adeae2018c1179b9ddeca,2765,朱堂福、熊敏、朱俊翰,个人
5f4adeae2018c1179b9ddecd,2768,王爱国、徐波,个人
5f4adeae2018c1179b9ddee7,2796,韩裕玉、王娟、韩惠明,个人
5f4adeae2018c1179b9ddf0a,2833,李茂洪、刘雨华、刘风华,个人
5f4adeae2018c1179b9ddf1a,2851,童永胜,个人
5f4adeae2018c1179b9ddf27,2865,陆小红、陆惠芬、陆徐杨、徐卫东、徐勇、陆小文、陆玉红、徐晓平、杨仁元,个人
5f4adeae2018c1179b9dde8a,2695,徐桂芬、褚建庚、褚剑、褚浚,个人
5f4adeae2018c1179b9dde8b,2696,青岛市人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9dde95,2707,冯滨,个人
5f4adeae2018c1179b9ddea4,2724,周明杰、徐素,个人
5f4adeae2018c1179b9ddebb,2748,FALSE,
5f4adeae2018c1179b9ddebd,2750,樊献俄,个人
5f4adeae2018c1179b9ddecc,2767,石政民、石义民,个人
5f4adeae2018c1179b9ddee6,2795,曹德莅,个人
5f4adeae2018c1179b9ddf04,2827,西藏自治区国有资产监督委员会,地方国资委
5f4adeae2018c1179b9dde77,2675,由守谊,个人
5f4adeae2018c1179b9dde90,2701,周云杰,个人
5f4adeae2018c1179b9dde99,2712,四川省政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9ddea0,2719,李勇、王翠先、李玉瑚、李刚,个人
5f4adeae2018c1179b9ddea3,2723,蔡小如,个人
5f4adeae2018c1179b9ddeb2,2738,"刘新国,王平卫,吴志华,陈海舟,汪芳淼,魏云峰,欧学钢",个人
5f4adeae2018c1179b9ddeb3,2739,王健林,个人
5f4adeae2018c1179b9dded6,2777,中国工程物理研究院,中央国家机关
5f4adeae2018c1179b9ddf09,2832,谢秉政、冯玲玲,个人
5f4adeae2018c1179b9ddf0c,2836,孟学、张宏清,个人
5f4adeae2018c1179b9ddf0e,2838,于晓宁、韩丽梅,个人
5f4adeae2018c1179b9ddf1d,2855,赵晓群,个人
5f4adeae2018c1179b9ddf25,2863,葛炳灶,个人
5f4adeae2018c1179b9dde72,2670,杜力、张巍,个人
5f4adeae2018c1179b9dde80,2685,翁耀根、翁杰、孟正华,个人
5f4adeae2018c1179b9dde94,2706,任思龙、丁发晖、樊剑军、陈平、任思荣,个人
5f4adeae2018c1179b9ddeae,2734,李明、李新生、李媛媛,个人
5f4adeae2018c1179b9ddec0,2753,刘东良、靳彩红,个人
5f4adeae2018c1179b9ddec8,2762,林浩亮、林若文,个人
5f4adeae2018c1179b9dded5,2776,陈伟雄、陈娜娜,个人
5f4adeae2018c1179b9ddef3,2809,刘连军,个人
5f4adeae2018c1179b9ddefc,2819,中国科学院,中央国家机关
5f4adeae2018c1179b9ddf0f,2839,FALSE,
5f4adeae2018c1179b9ddf24,2862,蔡俊权,个人
5f4adeae2018c1179b9dde82,2687,池方燃、陈永霞、池也,个人
5f4adeae2018c1179b9dde98,2711,陈礼豪家族,个人
5f4adeae2018c1179b9ddead,2733,张华农,个人
5f4adeae2018c1179b9ddeb7,2743,杨俊斌,个人
5f4adeae2018c1179b9ddec7,2761,浙江省人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9ddece,2769,广东省广州市人民政府,地方政府
5f4adeae2018c1179b9dded7,2778,苏州市吴中区人民政府,地方政府
5f4adeae2018c1179b9ddedf,2787,李志聪、李炳兴、陆杏珍,个人
5f4adeae2018c1179b9ddee0,2788,吴金祥,个人
5f4adeae2018c1179b9ddeeb,2800,王普宇、胡晓玲,个人
5f4adeae2018c1179b9ddef6,2812,李晓明、SherryLee、JerryYangLi、李晓华、惠雁阳、马燕,个人
5f4adeae2018c1179b9ddef9,2816,金文明,个人
5f4adeae2018c1179b9ddf06,2829,迟家升、李国盛,个人
5f4adeae2018c1179b9ddf12,2842,陈启丰,个人
5f4adeae2018c1179b9ddf29,2867,周宗文、周华珍,个人
5f4adeae2018c1179b9ddf2a,2868,赖潭平,个人
5f4adeae2018c1179b9dde7d,2682,龙岩市人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9dde87,2692,无锡市人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9dde9b,2714,秦英林、钱瑛,个人
5f4adeae2018c1179b9ddeab,2731,郭英杰,个人
5f4adeae2018c1179b9ddeb9,2746,王寿纯、曲立荣,个人
5f4adeae2018c1179b9ddebc,2749,颜昌绪,个人
5f4adeae2018c1179b9ddec6,2760,黄代放,个人
5f4adeae2018c1179b9ddeec,2801,何平,个人
5f4adeae2018c1179b9ddef1,2807,FALSE,
5f4adeae2018c1179b9ddef5,2811,郑忠、邱艾,个人
5f4adeae2018c1179b9ddeff,2822,庄小红、庄展诺、庄重,个人
5f4adeae2018c1179b9ddf07,2830,FALSE,
5f4adeae2018c1179b9ddf1f,2857,于文彪、金双寿、刘俊忠,个人
5f4adeae2018c1179b9ddf2e,2872,刘群,个人
5f4adeae2018c1179b9dde7a,2678,广州市人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9ddea7,2727,阮鸿献,个人
5f4adeae2018c1179b9ddeb0,2736,深圳市人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9ddeb4,2740,苏日明、狄爱玲,个人
5f4adeae2018c1179b9ddec4,2758,浙江省供销合作社联合社,集体企业
5f4adeae2018c1179b9ddec5,2759,吴锡盾、池锦华,个人
5f4adeae2018c1179b9dded2,2773,柯潇、柯尊洪、钟建荣,个人
5f4adeae2018c1179b9ddee9,2798,刘进、吴志雄、陈伟,个人
5f4adeae2018c1179b9ddefb,2818,刘兵,个人
5f4adeae2018c1179b9ddf23,2861,黄晖、左笋娥,个人
5f4adeae2018c1179b9ddf2b,2869,罗瑞发,个人
5f4adeae2018c1179b9ddf2c,2870,赵玉昆,个人
5f4adeae2018c1179b9ddf30,2875,曹璋、王建青,个人
5f4adeae2018c1179b9ddf41,2892,聂鹏举、聂葆生,个人
5f4adeae2018c1179b9ddf43,2895,李光明、李进,个人
5f4adeae2018c1179b9ddf46,2898,蔡南桂、唐霖,个人
5f4adeae2018c1179b9ddf4c,2905,李玉珍、李根长,个人
5f4adeae2018c1179b9ddf4e,2907,游谊竹、游洪涛、王瑛,个人
5f4adeae2018c1179b9ddf50,2909,邹榛夫,个人
5f4adeae2018c1179b9ddf60,2927,黄正乾、吴月平,个人
5f4adeae2018c1179b9ddf84,2967,广州市人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9ddf9e,3816,国务院国有资产监督管理委员会,国资委
5f4adeae2018c1179b9ddfa6,300008,刘楠,个人
5f4adeae2018c1179b9ddfb2,300020,王辉、刘健,个人
5f4adeae2018c1179b9ddfbd,300032,FALSE,
5f4adeae2018c1179b9ddfc2,300037,覃九三、周达文、钟美红、郑仲天、张桂文、邓永红,个人
5f4adeae2018c1179b9ddff5,300089,蔡廷祥、吴淡珠,个人
5f4adeae2018c1179b9ddff6,300091,南通市人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9ddff9,300094,李忠,个人
5f4adeae2018c1179b9ddffd,300098,刘双广,个人
5f4adeae2018c1179b9de002,300103,孙建西、李太杰,个人
5f4adeae2018c1179b9de018,300126,吴明厅、应媛琳,个人
5f4adeae2018c1179b9de022,300136,彭浩,个人
5f4adeae2018c1179b9de02e,300148,肖志鸿,个人
5f4adeae2018c1179b9de030,300150,牛俊杰、王铁,个人
5f4adeae2018c1179b9de03e,300165,刘召贵,个人
5f4adeae2018c1179b9de040,300167,季刚,个人
5f4adeae2018c1179b9de044,300171,郑效东、郑可青,个人
5f4adeae2018c1179b9de07c,300228,FALSE,
5f4adeae2018c1179b9de07f,300231,詹立雄,个人
5f4adeae2018c1179b9de0a8,300272,瞿建国,个人
5f4adeae2018c1179b9de0b7,300287,杨振华、曹忻军、陈洪顺、王守言,个人
5f4adeae2018c1179b9de0bb,300291,何剑锋,个人
5f4adeae2018c1179b9de0cd,300309,高怀雪、徐博,个人
5f4adeae2018c1179b9de0de,300326,FALSE,
5f4adeae2018c1179b9de0ff,300359,陈炽昌、林小雅,个人
5f4adeae2018c1179b9de10e,300376,FALSE,
5f4adeae2018c1179b9de12a,300404,王廷春,个人
5f4adeae2018c1179b9de130,300410,徐地华、徐国凤、徐地明,个人
5f4adeae2018c1179b9de135,300415,甄荣辉、陈敬财、梁敬华,个人
5f4adeae2018c1179b9de15e,300456,杨云春,个人
5f4adeae2018c1179b9de177,300481,王中锋、杨瑞娜,个人
5f4adeae2018c1179b9de17e,300488,陈尔容、陈子彦、陈子怡,个人
5f4adeae2018c1179b9de187,300497,包建华,个人
5f4adeae2018c1179b9de188,300498,"温均生,温志芬,温鹏程,温小琼,梁焕珍,伍翠珍,温子荣,陈健兴,刘容娇,孙芬,古金英",个人
5f4adeae2018c1179b9de189,300499,FALSE,
5f4adeae2018c1179b9de1a8,300531,"郭颂,陈弋寒、刘丹",个人
5f4adeae2018c1179b9de1b4,300543,陈静、刘沛然、刘晓昕、刘孝朋,个人
5f4adeae2018c1179b9de1d3,300576,林海望、黄勇、杨遇春、刘启升、刘群英,个人
5f4adeae2018c1179b9de1d8,300581,吴坚,个人
5f4adeae2018c1179b9de1e9,300598,王继平、刘荷艺,个人
5f4adeae2018c1179b9de1ec,300601,杜伟民,个人
5f4adeae2018c1179b9de1ed,300602,马飞、黄峥、马军,个人
5f4adeae2018c1179b9de1f7,300612,张秀兵、万丽莉,个人
5f4adeae2018c1179b9de1ff,300621,珠海市人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9de20e,300636,庞正伟、梁忠诚,个人
5f4adeae2018c1179b9de213,300641,曹正国、沈杏秀,个人
5f4adeae2018c1179b9de242,300689,冯学裕,个人
5f4adeae2018c1179b9de24b,300698,张德生,个人
5f4adeae2018c1179b9de252,300706,陈钦忠、陈秀梅,个人
5f4adeae2018c1179b9de258,300712,"林一文,季征南,王劲军,宋发兴,钱有武,卓秀者,陈强,卢庆议",个人
5f4adeae2018c1179b9de265,300726,曾琛、钟若农、曾继疆,个人
5f4adeae2018c1179b9de282,300759,BoliangLou、楼小强、郑北,个人
5f4adeae2018c1179b9de2bb,300822,李清文、肖萍,个人
5f4adeae2018c1179b9de2c6,300833,蒋伟楷,个人
5f4adeae2018c1179b9de2e1,300863,林光耀、林光成、林强,个人
5f4adeae2018c1179b9ddf2f,2873,董大伦,个人
5f4adeae2018c1179b9ddf36,2881,王平,个人
5f4adeae2018c1179b9ddf5c,2922,肖俊承,个人
5f4adeae2018c1179b9ddf61,2928,胡晓军、徐为,个人
5f4adeae2018c1179b9ddf64,2931,董剑刚,个人
5f4adeae2018c1179b9ddf68,2936,FALSE,
5f4adeae2018c1179b9ddf83,2966,FALSE,
5f4adeae2018c1179b9ddf94,2985,王淑敏,个人
5f4adeae2018c1179b9ddfa9,300011,顾庆伟,个人
5f4adeae2018c1179b9ddfd4,300055,王飘扬,个人
5f4adeae2018c1179b9de00e,300116,郭鸿宝,个人
5f4adeae2018c1179b9de01b,300129,柳志成、黄京明、夏权光、张锦楠、张福林,个人
5f4adeae2018c1179b9de043,300170,陈迪清、范建震,个人
5f4adeae2018c1179b9de046,300173,佛山市人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9de04a,300177,廖定海,个人
5f4adeae2018c1179b9de052,300185,珠海市人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9de05f,300199,曾少贵、曾少强、曾少彬,个人
5f4adeae2018c1179b9de06a,300210,郭松森,个人
5f4adeae2018c1179b9de06d,300213,林菁、郑贵祥,个人
5f4adeae2018c1179b9de086,300238,张永明、林玲,个人
5f4adeae2018c1179b9de094,300252,黄昌华,个人
5f4adeae2018c1179b9de097,300255,高树华,个人
5f4adeae2018c1179b9de0aa,300274,曹仁贤,个人
5f4adeae2018c1179b9de0c4,300300,平潭综合实验区国有资产管理局,地方政府
5f4adeae2018c1179b9de0c5,300301,王敏,个人
5f4adeae2018c1179b9de108,300369,FALSE,
5f4adeae2018c1179b9de110,300378,FALSE,
5f4adeae2018c1179b9de140,300426,吴宏亮,个人
5f4adeae2018c1179b9de153,300445,姜维利、何欣,个人
5f4adeae2018c1179b9de161,300459,朱志刚,个人
5f4adeae2018c1179b9de166,300464,蔡耿锡、谢晓华,个人
5f4adeae2018c1179b9de16e,300472,朱业胜、曾维斌、姜承法,个人
5f4adeae2018c1179b9de180,300490,"黄文宝,汪晓兵",个人
5f4adeae2018c1179b9de181,300491,贾彤颖、马晓峰,个人
5f4adeae2018c1179b9de1b8,300548,朱伟,个人
5f4adeae2018c1179b9de1b9,300549,曾正雄,个人
5f4adeae2018c1179b9de1c9,300565,陈登志,个人
5f4adeae2018c1179b9de1d4,300577,范劲松,个人
5f4adeae2018c1179b9de1fc,300618,梁杰、梁建坤,个人
5f4adeae2018c1179b9de1fe,300620,吴玉玲,个人
5f4adeae2018c1179b9de22c,300667,代啸宁,个人
5f4adeae2018c1179b9de22d,300668,姜峰,个人
5f4adeae2018c1179b9de247,300694,王洪其、王晓君、徐建伟,个人
5f4adeae2018c1179b9de250,300703,任召国,个人
5f4adeae2018c1179b9de261,300722,江西省国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9de26c,300735,唐建兴,个人
5f4adeae2018c1179b9de27c,300752,吴新理、吕小霞,个人
5f4adeae2018c1179b9de28c,300770,广东广播电视台,地方政府
5f4adeae2018c1179b9de291,300776,李志刚,个人
5f4adeae2018c1179b9de2ba,300821,傅军,个人
5f4adeae2018c1179b9de2bc,300823,陈振东、陈振华、陈振生,个人
5f4adeae2018c1179b9de2c2,300829,张鹏,个人
5f4adeae2018c1179b9de2e8,300870,王合球、王玉琳、王越飞、王越天、尚韵思,个人
5f4adeae2018c1179b9ddf38,2883,陈凤军、廖芳龄、周晓慧、陈峻、孙家骏、袁益军,个人
5f4adeae2018c1179b9ddf58,2918,萧华、霍荣铨、邓啟棠、张旗康,个人
5f4adeae2018c1179b9ddf5d,2923,陈新民、李希,个人
5f4adeae2018c1179b9ddf5e,2925,吴凯庭,个人
5f4adeae2018c1179b9ddf5f,2926,泸州市国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9ddf7f,2961,林志斌、林鸿斌、林丽芳,个人
5f4adeae2018c1179b9ddf80,2962,廖彬斌,个人
5f4adeae2018c1179b9ddf9c,2993,刘昊、刘蕾,个人
5f4adeae2018c1179b9ddfac,300014,刘金成、骆锦红,个人
5f4adeae2018c1179b9ddfb7,300025,朱定楷,个人
5f4adeae2018c1179b9ddff8,300093,FALSE,
5f4adeae2018c1179b9ddffc,300097,谭永良,个人
5f4adeae2018c1179b9ddffe,300099,王晶华、黄自伟,个人
5f4adeae2018c1179b9de003,300105,国务院国有资产监督管理委员会,国资委
5f4adeae2018c1179b9de009,300111,吴建龙,个人
5f4adeae2018c1179b9de00f,300117,田家玉,个人
5f4adeae2018c1179b9de010,300118,林海峰,个人
5f4adeae2018c1179b9de011,300119,李守军,个人
5f4adeae2018c1179b9de033,300153,严伟立、谢松峰、戚韶群、马恩曦,个人
5f4adeae2018c1179b9de03d,300164,张国桉、蒋芙蓉,个人
5f4adeae2018c1179b9de04e,300181,俞有强,个人
5f4adeae2018c1179b9de062,300202,柳永诠、柳长庆、周素芹,个人
5f4adeae2018c1179b9de063,300203,王健、姚纳新,个人
5f4adeae2018c1179b9de06e,300214,FALSE,
5f4adeae2018c1179b9de08f,300247,吕向阳、张长虹,个人
5f4adeae2018c1179b9de091,300249,张菀、孙屹峥,个人
5f4adeae2018c1179b9de0a0,300264,陈坤江,个人
5f4adeae2018c1179b9de0a5,300269,刘虎军、熊瑾玉,个人
5f4adeae2018c1179b9de0a6,300270,石旭刚,个人
5f4adeae2018c1179b9de0ac,300276,朱汉平,个人
5f4adeae2018c1179b9de0c1,300297,柯宗贵、柯宗庆,个人
5f4adeae2018c1179b9de0e7,300335,常厚春、李祖芹、马革,个人
5f4adeae2018c1179b9de0ed,300341,陈沛欣,个人
5f4adeae2018c1179b9de112,300380,高勇、高鸣,个人
5f4adeae2018c1179b9de117,300385,杨建平、许惠芬,个人
5f4adeae2018c1179b9de12d,300407,孔祥洲、王伟,个人
5f4adeae2018c1179b9de143,300429,钱晓春、管军,个人
5f4adeae2018c1179b9de148,300434,蒯一希,个人
5f4adeae2018c1179b9de155,300447,陈祥楼,个人
5f4adeae2018c1179b9de157,300449,王立群,个人
5f4adeae2018c1179b9de160,300458,FALSE,
5f4adeae2018c1179b9de164,300462,张亮,个人
5f4adeae2018c1179b9de171,300475,张维,个人
5f4adeae2018c1179b9de178,300482,李文美、王继华,个人
5f4adeae2018c1179b9de193,300509,何德平、何云涛,个人
5f4adeae2018c1179b9de1bc,300552,翟军,个人
5f4adeae2018c1179b9de1c8,300564,徐先林、徐江,个人
5f4adeae2018c1179b9de1e5,300594,李敬茂、李敬恩、马筠,个人
5f4adeae2018c1179b9de1fb,300617,陈晓晖、陈晓凌、陈晓鸣,个人
5f4adeae2018c1179b9de232,300673,陈振标、郑香兰,个人
5f4adeae2018c1179b9de294,300779,张新功,个人
5f4adeae2018c1179b9de29e,300790,张品光、姜先海、张伟、谭家勇、何敏超、林炎明、金永红、谷晶晶、张品章,个人
5f4adeae2018c1179b9de2b3,300813,叶大林、倪卫菊,个人
5f4adeae2018c1179b9de2db,300857,耿四化,个人
5f4adeae2018c1179b9ddf39,2884,王海波、施宗梅,个人
5f4adeae2018c1179b9ddf4b,2903,许世雄、许燕鸣、许亮,个人
5f4adeae2018c1179b9ddf63,2930,林海川,个人
5f4adeae2018c1179b9ddf8b,2975,王兆春、付林、成君,个人
5f4adeae2018c1179b9ddf98,2989,乔荣健,个人
5f4adeae2018c1179b9ddfaf,300017,FALSE,
5f4adeae2018c1179b9ddfb8,300026,成都市国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9ddfc4,300039,穆竟伟,个人
5f4adeae2018c1179b9ddfc9,300044,周勇,个人
5f4adeae2018c1179b9ddfd5,300056,宋安芳、王光辉,个人
5f4adeae2018c1179b9ddfe2,300070,国务院国有资产监督管理委员会,国资委
5f4adeae2018c1179b9ddfee,300082,朱建民、刘兆滨、董振鹏、仲崇纲,个人
5f4adeae2018c1179b9ddffa,300095,聂景华,个人
5f4adeae2018c1179b9de017,300125,王正育,个人
5f4adeae2018c1179b9de03c,300163,卢先锋,个人
5f4adeae2018c1179b9de047,300174,王延安、卢元健,个人
5f4adeae2018c1179b9de068,300208,青岛市人民政府国有资产监督管理委员会,地方国资委
5f4adeae2018c1179b9de069,300209,肖四清,个人
5f4adeae2018c1179b9de07b,300227,侯若洪、姚彩虹,个人
5f4adeae2018c1179b9de087,300239,王军,个人
5f4adeae2018c1179b9de09c,300260,李水波、申安韵,个人
5f4adeae2018c1179b9de0a7,300271,邵学,个人
5f4adeae2018c1179b9de0bc,300292,万卫方,个人
5f4adeae2018c1179b9de0ce,300310,童文伟、史亚洲、钟飞鹏,个人
5f4adeae2018c1179b9de0d0,300312,张庆文、戴芙蓉,个人
5f4adeae2018c1179b9de0d1,300313,李刚,个人
5f4adeae2018c1179b9de113,300381,陈少美,个人
5f4adeae2018c1179b9de11a,300388,李炜,个人
5f4adeae2018c1179b9de11b,300389,FALSE,
