tinySentence,matches
任国海证券股份有限公司党委副书记,"[""书记""]"
任国海证券股份有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
广西贺州市投资集团有限公司党委书记,"[""书记""]"
现任桂东电力党委书记,"[""书记""]"
广西广投能源集团有限公司党委副书记,"[""书记""]"
广西正润发展集团有限公司党委书记,"[""书记""]"
党支部书记,"[""书记""]"
任株洲市政建设有限公司党委书记,"[""书记""]"
任株洲市国有资产投资控股集团有限公司党委委员,"[""委员""]"
党委副书记,"[""书记""]"
现任中冶葫芦岛有色金属集团有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
党委委员,"[""委员""]"
2018年01月起任福建漳龙集团有限公司纪委委员,"[""委员""]"
任漳州市委办公室科员,"[""员""]"
中共党员,"[""党员""]"
党组成员,"[""员""]"
山西省交通厅党组成员,"[""员""]"
现任山西交通控股集团有限公司党委书记,"[""书记""]"
研究院支部书记兼副院长,"[""书记""]"
党委办公室主任,"[""主任""]"
中共党员,"[""党员""]"
太佳高速建管处(太原段)党委书记,"[""书记""]"
山西路桥股份有限公司党委副书记,"[""书记""]"
2015年12月起任控股股东福建漳龙集团有限公司党委委员,"[""委员""]"
2008年07月至2015年12月任控股股东福建漳龙集团有限公司党委会办公室主任,"[""主任""]"
中共党员,"[""党员""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任山西省经济建设投资集团有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任四川浩物机电股份有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
山西路桥集团榆和高速公路有限公司党委委员,"[""委员""]"
纪委书记,"[""书记""]"
山西路桥建设集团有限公司党委办公室主任,"[""主任""]"
中共党员,"[""党员""]"
山西交控集团临汾北高速公路分公司党委副书记,"[""书记""]"
现任山西路桥股份有限公司党委副书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任天津市浩物机电汽车贸易有限公司党委副书记,"[""书记""]"
中共党员,"[""党员""]"
党委办公室主任,"[""主任""]"
党委委员,"[""委员""]"
党委书记,"[""书记""]"
现任中国有色金属建设股份有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
纪委书记兼工会主席,"[""书记""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委书记,"[""书记""]"
党支部书记,"[""书记""]"
党支部书记,"[""书记""]"
中共党员,"[""党员""]"
党支部书记,"[""书记""]"
党总支书记,"[""书记""]"
党委委员兼武汉国创资本投资有限公司董事长,"[""委员""]"
党委书记,"[""书记""]"
党委委员,"[""委员""]"
兼任公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
中百百货公司董事长兼党委书记,"[""书记""]"
党委书记,"[""书记""]"
历任本钢板材股份有限公司热连轧厂党委书记兼副厂长,"[""书记""]"
2002年7月加入中国共产党,"[""加入中国共产党""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任四川浩物机电股份有限公司党委委员,"[""委员""]"
临时党委书记,"[""书记""]"
代理纪委书记,"[""书记""]"
纪委书记,"[""书记""]"
本钢集团纪委派驻纪检监察一组组长,"[""组长""]"
现任铁运公司党委书记,"[""书记""]"
现任本钢板材股份有限公司冷轧厂党委书记,"[""书记""]"
1990年11月加入中国共产党,"[""加入中国共产党""]"
中共党员,"[""党员""]"
党委书记,"[""书记""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
通化市二道江区委办综合科科长,"[""科长""]"
厂长兼党委书记,"[""书记""]"
中共党员,"[""党员""]"
分厂厂长兼党支部书记,"[""书记""]"
党委委员,"[""委员""]"
现任内江金鸿曲轴有限公司党委委员,"[""委员""]"
纪委书记,"[""书记""]"
四川浩物机电股份有限公司纪委委员,"[""委员""]"
中共党员,"[""党员""]"
历任四川峨眉柴油机股份有限公司团支部书记,"[""书记""]"
现任四川浩物机电股份有限公司纪委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任四川浩物机电股份有限公司党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
纪委书记,"[""书记""]"
仓储公司党委书记,"[""书记""]"
现任中百控股集团股份有限公司党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
中国共产党员,"[""党员""]"
党委书记,"[""书记""]"
本刚板材第三冷轧厂党委书记兼常务副厂长,"[""书记""]"
本钢板材第三冷轧厂党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任本钢集团有限公司党委常委,"[""常委""]"
2001年11月加入中国共产党,"[""加入中国共产党""]"
1994年12月加入中国共产党,"[""加入中国共产党""]"
中共党员,"[""党员""]"
本钢集团公司机关党委书记,"[""书记""]"
党委书记,"[""书记""]"
党委副书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任四川浩物机电股份有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党委委员,"[""委员""]"
现任中国有色金属建设股份有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中国有色金属建设股份有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
历任四川省什化股份有限公司党办副主任,"[""主任""]"
团委书记,"[""书记""]"
党委书记,"[""书记""]"
现任本钢集团有限公司党委常委,"[""常委""]"
中共党员,"[""党员""]"
2014年8月起任西藏矿业发展股份有限公司纪委副书记,"[""书记""]"
中共党员,"[""党员""]"
党支部书记,"[""书记""]"
2016.08集团公司党委常委,"[""常委""]"
2019.01集团公司党委常委,"[""常委""]"
漳泽电力公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
2009年起任西藏自治区矿业发展总公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
成都高新技术创业服务中心支部委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
2009年7月至今任西藏自治区矿业发展总公司党委委员,"[""委员""]"
机关党支部书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
2007.02大同煤矿集团公司晋华宫矿党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
2009.04大同煤矿集团公司化工厂党委书记,"[""书记""]"
2010.12大同煤矿集团公司临汾宏大矿业有限公司党委书记,"[""书记""]"
2013.07大同煤矿集团公司电力能源公司党委书记,"[""书记""]"
山西漳泽电力股份公司党委常务副书记,"[""书记""]"
纪委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党委副书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
2012年3月至2017年2月任新兴铸管股份有限公司党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
中共党员,"[""党员""]"
党支部书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党委书记,"[""书记""]"
分党组成员,"[""员""]"
中共党员,"[""党员""]"
胡滨先生自2019年3月至今任中国社会科学院金融研究所党委副书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党委副书记,"[""书记""]"
现任平庄煤业党委委员,"[""委员""]"
中共党员,"[""党员""]"
二井党总支书记,"[""书记""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
曾任甘肃省建设投资(控股)集团公司党委书记,"[""书记""]"
现任甘肃工程咨询集团有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
党支部书记,"[""书记""]"
中共党员,"[""党员""]"
党委书记,"[""书记""]"
中航工业财务中航工业集团财务有限责任公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
党委副书记,"[""书记""]"
党委书记,"[""书记""]"
党委副书记,"[""书记""]"
党委书记,"[""书记""]"
西安飞机工业(集团)有限责任公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
武威市委常委,"[""常委""]"
甘肃省煤炭资源开发投资有限责任公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
党委副书记,"[""书记""]"
平庄煤业党委委员,"[""委员""]"
蒙东能源公司党委书记,"[""书记""]"
现任平庄煤业党委书记,"[""书记""]"
中共党员,"[""党员""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
陕西飞机工业(集团)有限责任公司党委书记,"[""书记""]"
中航飞机股份有限公司汉中飞机分公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
2008年10月至2018年6月任安信证券股份有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
纪委委员,"[""委员""]"
党委副书记,"[""书记""]"
党委副书记等,"[""书记""]"
2015年10月-2017年11月任新兴铸管股份有限公司党委常委,"[""常委""]"
2017年12月起任新兴铸管股份有限公司党委副书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党校研究生,"[""研究生""]"
中共党员,"[""党员""]"
风水沟矿党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
六家煤矿党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
现任平庄煤业纪委副书记,"[""书记""]"
历任中国辐射防护研究院办公室团委书记,"[""书记""]"
中国辐射防护研究院纪委副书记,"[""书记""]"
纪委办公室主任,"[""主任""]"
机关第一党支部书记,"[""书记""]"
2020年3月起任公司纪委书记,"[""书记""]"
中共党员,"[""党员""]"
现任甘肃工程咨询集团有限公司党委副书记,"[""书记""]"
甘肃省水利水电勘测设计研究院有限责任公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
甘肃省律师行业党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
中共党员,"[""党员""]"
历任深圳市南光(集团)股份公司党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
党总支书记,"[""书记""]"
党支部书记,"[""书记""]"
采购和招标中心党委副书记,"[""书记""]"
中共党员,"[""党员""]"
党委副书记,"[""书记""]"
中共党员,"[""党员""]"
海南核电党委委员,"[""委员""]"
党群处处长,"[""处长""]"
党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
党组成员,"[""员""]"
中国中核宝原资产控股公司党组成员,"[""员""]"
中共党员,"[""党员""]"
新兴发展集团有限公司党委书记,"[""书记""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
新兴重工集团有限公司党委书记,"[""书记""]"
2019年3月起任新兴际华集团党委委员,"[""委员""]"
北京中机实烨科技有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
现任甘肃工程咨询集团有限公司党委副书记,"[""书记""]"
中共党员,"[""党员""]"
党总支书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党支部书记,"[""书记""]"
2005年6月加入中国共产党,"[""加入中国共产党""]"
党总支书记,"[""书记""]"
站长兼支部书记,"[""书记""]"
中共党员,"[""党员""]"
党委副书记,"[""书记""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
矿党委书记,"[""书记""]"
党委副书记,"[""书记""]"
中共党员,"[""党员""]"
中航通飞研究院有限责任公司/中航通飞华南飞机工业有限公司党委副书记,"[""书记""]"
纪委书记,"[""书记""]"
纪委书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
省委政法委科员,"[""员""]"
张掖市委常委,"[""常委""]"
市纪委书记,"[""书记""]"
兰州市委常委,"[""常委""]"
市纪委书记,"[""书记""]"
党委委员,"[""委员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
党委副书记,"[""书记""]"
中共党员,"[""党员""]"
中共党员,"[""党员""]"
党校研究生,"[""研究生""]"
甘肃省公路运输服务中心党委书记兼甘肃陇运快客有限责任公司董事长,"[""书记""]"
甘肃省交通物资供应公司党委委员,"[""委员""]"
党委书记,"[""书记""]"
中共党员,"[""党员""]"
党委副书记,"[""书记""]"
江西瑞金万年青水泥有限责任公司党委书记,"[""书记""]"
江西赣州南方万年青水泥有限公司党委书记,"[""书记""]"
中共党员,"[""党员""]"
现任江西省建材集团有限公司党委委员,"[""委员""]"
中共党员,"[""党员""]"
党委委员,"[""委员""]"
中共党员,"[""党员""]"
