keyword,description
加入中国共产党,"罗睿婷:女,汉族,1985年1月出生,湖南浏阳人,2007年7月参加工作,2006年6月加入中国共产党,公共管理硕士。现任职务:湖南省财信资产管理有限公司(以下简称“财信资产”)投资银行部总经理。2007年7月至2010年9月,湘潭市商业银行湘潭县支行营业部综合柜员、客户经理、业务科长;2010年10月至2011年3月华融湘江银行湘潭县支行副行长;2011年4月至2014年3月华融湘江银行总行营业部投行业务部副总经理(主持工作)、总经理;2014年4月至2016年11月华融湘江银行总行营业部、总行风险管理部总经理助理;2016年11月至2017年5月华融国际金融控股有限公司部门副总经理;2017年5月至2018年9月中国华融(中国澳门)国际股份有限公司子公司负责人;2018年10月至今财信资产投资银行部副总经理、总经理。"
加入中国共产党,"周冬生,男,汉族,1963年12月出生,安徽籍,本科学历,硕士学位,高级工程师(教授级)。1984年7月参加工作,1990年9月加入中国共产党。历任铁道部第四工程局六处二段四队施工室主任,六处二段段长助理、副段长、总工程师,六处副总工程师、总工程师、副处长,铁道部第四工程局上海公司常务副总经理,铁道部第四工程局秦沈客运专线工程指挥部副指挥长,中铁四局秦沈客运专线工程指挥部常务副指挥,中铁四局集团有限公司副总工程师,上海同盛大桥建设有限公司工程管理部副经理、办公室副主任,上海长江隧桥建设发展有限公司设计前期部经理,上海公路投资建设发展有限公司工程指挥、副总经理,上海城投资产管理(集团)有限公司副总经理,上海城投置地(集团)有限公司党总支副书记、总经理。现任上海城投控股股份有限公司副总裁。"
加入中国共产党,"邓莹,女,汉族,1977年5月出生,广东籍,本科学历,经济学学士,会计师。1999年7月参加工作,2005年2月加入中国共产党。历任上海市城市建设投资开发总公司资金财务部业务主管、高级业务主管,上海城投控股股份有限公司计划财务部副总经理。现任上海城投控股股份有限公司财务总监兼计划财务部总经理。"
加入中国共产党,"徐科一先生,中国国籍,无永久境外居留权。1965年11月出生,1993年6月加入中国共产党,1987年6月参加工作,华南工学院化工系应用化学专业毕业,本科学历,学士学位,经济师职称。现任广州医药集团有限公司大南药板块副总监,广州白云山和记黄埔中药有限公司总经理,广西盈康有限责任公司董事长、总经理,广州白云山和黄医药有限公司总经理,南阳白云山和黄冠宝有限公司董事长。1987年7月至1988年6月,广州白云山制药总厂品质部质检员;1988年7月至1989年10月,广州白云山制药总厂实验分厂技术员;1989年10月至1989年12月任广州白云山制药总厂经营部业务员,1990年01月至1991年05月任广州白云山制药总厂业务员,1991年08月至1995年08月任广州白云山制药总厂销售科科长,1995年08月至2000年06月任广州白云山制药总厂经营部副部长,2000年07月至2005年05月任广州白云山中药厂经营部业务员,2005年05月至2006年09月任广州白云山和记黄埔中药有限公司经营部业务员,2006年09月至2006年10月任广州白云山和记黄埔中药有限公司生产技术部外联室副经理,2006年10月至2007年12月任广州白云山和记黄埔中药有限公司功能食品部副经理,2008年01月至2008年12月任广州白云山和记黄埔中药有限公司功能食品中心销售一部经理,2009年01月至2009年12月任广州白云山和记黄埔中药有限公司市场部副经理兼市场管理中心经理、督察部副经理,2009年12月至2010年07月任广州白云山和记黄埔中药有限公司经营部经理兼市场部副经理、销售部两湖营销中心经理,2010年07月至2010年09月任广州白云山和记黄埔中药有限公司经营部经理兼市场部副经理,2010年09月至2010年12月任广州白云山和记黄埔中药有限公司商务总监兼经营部经理、市场部副经理,2011年01月至2011年09月任广州白云山和记黄埔中药有限公司营销商务总监,2011年09月至2011年12月任广州白云山和记黄埔中药有限公司销售副总经理,2012年01月月至2013年04月任广州白云山和记黄埔中药有限公司第一副总经理,2012年至今任南阳白云山和黄冠宝有限公司董事长、广州白云山和黄大健康产品有限公司总经理,2013年05月至2014年12月任广州白云山和记黄埔中药有限公司党委书记、执行总经理,2013年01月至今任广西盈康有限责任公司董事长、总经理,2013年12月至今任广州医药集团有限公司大南药副总监,2014年12月至今任广州白云山和记黄埔中药有限公司总经理,2014年至今任广州白云山和黄医药有限公司总经理。2018年5月至今任一心堂药业集团股份有限公司董事。"
加入中国共产党,"单汨源,男,汉族,1962年9月出生,湖南平江县人,1982年6月参加工作,1994年9月加入中国共产党,博士后,教授,现任湖南大学项目管理研究中心主任、工商管理学院教授、博士生导师,国际IPMP注册项目管理专家、全国系统模拟与信息技术学会副理事长,湖南省管理科学学会副会长,湖南省情研究会常务理事。2009年6月-2020年7月担任公司独立董事。"
加入中国共产党,"单汨源,男,汉族,1962年9月出生,湖南平江县人,1982年6月参加工作,1994年9月加入中国共产党,博士后,教授,现任湖南大学项目管理研究中心主任、工商管理学院教授、博士生导师,国际IPMP注册项目管理专家、全国系统模拟与信息技术学会副理事长,湖南省管理科学学会副会长,湖南省情研究会常务理事。2009年6月-2020年7月担任公司独立董事。"
加入中国共产党,"张良玉,男,汉族,1963年1月生,湖北武汉人,1990年11月加入中国共产党,1983年7月参加工作,中南财经政法大学财政金融专业大学本科、华中师范大学教育学专业硕士研究生。1983.07--2002.02任湖北省教育厅正处级;2002.02--2003.11任荆门市政府市长助理;2003.11--2014.08任湖北中医药大学副书记;2014.08至今任湖北省高新产业投资集团有限公司党委副书记、副总经理、总会计师(其间:2014.12至今任省高投集团总会计师)。同时,张良玉同志兼任湖北高投资本经营有限公司董事;武汉融格资产管理合伙企业(有限合伙)执行事务合伙人代表;湖北高投创新投资管理有限责任公司法定代表人、董事长、财务总监;湖北藤邦科技融资担保有限公司董事长;长江高投融资租赁公司法定代表人、董事长;湖北高投互联网金融服务有限公司法定代表人、董事长、总经理、财务总监;湖北省高投科技产业园投资管理有限公司法定代表人、董事长;湖北鼎龙化学股份有限公司董事;宜昌国投商业保理有限公司法定代表人、董事长;湖北科技企业加速器有限公司董事等职务。"
加入中国共产党,"孔维健先生,男,1983年10月生,2003年8月参加工作,2004年6月加入中国共产党,研究生学历,法学硕士学位,法律执业资格、助理经济师。2007年7月起先后任中国建筑土木工程公司法律事务部主管,北京金诚同达律师事务所公司证券部执业律师,中广核核技术应用有限公司投资发展部高级经理,2015年3月任中交投资有限公司法律事务部经理、高级经理,2017年12月任中交投资有限公司法律事务部副总经理,2018年4月任中国城乡工作组法律审计组组长,2018年12月任中国城乡控股集团有限公司法律审计风控部副总经理(主持工作)、第三党支部书记、中交城乡能源有限公司董事。"
加入中国共产党,"余晓雪女士,1977年11月生,1999年7月参加工作,2018年12月加入中国共产党,研究生学历,工商管理硕士学位,高级经济师。1999年7月先后在江钻股份有限公司、北京当升科技股份公司工作;2009年6月先后任中交投资有限公司人力资源部经理、战略规划部经理、高级经理、预算考核部副总经理;2015年8月任中国交通建设股份有限公司人力资源部(党委组织部)培训开发处副处长;2017年1月先后任中国交通建设股份有限公司培训中心副主任,中国城乡控股集团有限公司筹备工作组战略发展组组长、人力资源组组长;2018年8月起先后任中国城乡控股集团有限公司人力资源部总经理、党委组织部部长,北京分公司总经理。"
加入中国共产党,"刘涛先生,男,1974年10月生,1996年7月参加工作,2002年12月加入中国共产党,硕士学位,高级工程师,2011年8月任天航局港珠澳大桥项目总经理、南方公司常务副总经理,2011年10月先后任中交地产华南公司总经理、市场拓展部部长、中交(福清)投资总经理、党总支书记,2017年5月调入中国城乡控股集团有限公司筹备工作组,任业务发展组组长;2018年12月任中国城乡控股集团有限公司业务发展部总经理。现任北京碧水源科技股份有限公司第四届董事会副董事长职务。"
加入中国共产党,"杜晓明先生,1978年8月生,2002年8月参加工作,2016年9月加入中国共产党,研究生学历,工商管理硕士学位,高级会计师。2002年8月先后在第一公路工程局第一工程公司、中交路桥华北工程有限公司、中交投资有限公司、中交路桥技术有限公司工作;2014年6月任中交路桥技术有限公司财务部总经理;2017年12月任中交基础设施养护集团有限公司财务部总经理、共享中心主任;2018年5月任中交基础设施养护集团有限公司财务部总经理、共享中心主任,中国城乡控股集团筹备工作组财务资金组组长;2018年8月起先后任中国城乡控股集团财务资金部(金融管理部)总经理、中交城乡能源有限责任公司董事、北京分公司财务总监。"
加入中国共产党,"高德辉先生,1984年6月生,2005年9月参加工作,2003年1月加入中国共产党,研究生学历,文学硕士学位,博士在读。2005年9月起先后在中国中小企业对外合作协调中心、国际生态安全合作组织工作;2014年10月任美国大唐集团有限公司中华区首席执行官;2015年11月起先后任中国民族贸易促进会办公厅副主任、国际部部长、投促局局长、副秘书长兼一带一路工作委员会主任;2018年7月任中国民族贸易促进会秘书长;2018年11月任中国民族贸易促进会副会长兼秘书长;2020年4月任中国城乡控股集团有限公司战略发展部副总经理。"
