_id,policyTitle,sourceType,sourceYear,title,stockCode,stockName,parentIndustry,industry,provinces,actualControllerType,link,amountMention,natureOfCompanyInvolvement,otherComments,section,location,mentionPrevious,mention,mentionNext
"""5fab67750091c9411f2bc1ee""",国家自然科学基金,年度报告,2019,普利制药：2019年年度报告,300630.SZ,普利制药,制造业,医药制造业,海南省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300630/page_type/ndbg.phtml,,,,第二节公司简介和主要财务指标,577,张海燕 女士，中国国籍，无境外永久居留权，1971年出生，博士。现任公司独立董事。1997年至1999年，任清华大学经济管理会计系助教，2000年至2009年，任清华大学经济管理会计系讲师，2010年至今任清华大学经济管理会计系副教授。2016年7月至今任杭州康奋威科技股份有限公司独立董事。2017年2月至今北京神州绿盟信息安全科技股份公司独立董事。2016年3月至今任公司独立董事。,陈亚东 先生，1970年生，男，中国药科大学药物化学专业博士研究生毕业，现中国药科大学药物化学专业、药学信息学专业博士生导师，教授。曾获江苏省“青蓝工程”优秀青年骨干教师，江苏省 “青蓝工程”中青年学术带头人。美国密歇根大学（University of Michigan， Ann Arbor）医学院综合癌症中心访问学者。主持和参与了多项国家自然科学基金、国家重大科技专项“重大新药创制”等科研项目。2015年课题组课题组成功发现1.1类抗肿瘤临床候选新药，目前正在美国进行I期临床。,樊德珠 女士，中国国籍，无境外永久居留权，1966年出生，汉族，浙江上虞人，研究生学历，高级律师。1996年7月—1997年12月任杭州民生财团、浙江中大控股集团有限公司总裁办经理。1998年1月—2005年4月任浙江钱江律师事务所合伙人、律师。2005年5月至今任浙江锦丰律师事务所合伙人、主任律师。现任浙江锦丰律师事务所主任， 浙江省律协常务理事、浙江省律协对外交流委员会副主任、杭州市第十三届人大代表、杭州市人大城建环保委专委、杭州仲裁委员会仲裁员。
"""5fab67750091c9411f2bc1ef""",国家自然科学基金,年度报告,2019,新劲刚：2019年年度报告,300629.SZ,新劲刚,制造业,金属制品业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300629/page_type/ndbg.phtml,,,,,448,,工工程博士。曾任华南理工大学分析测试中心主任、硕士研究生导师，广东工业大学教授、实验研究中心主任，现任华南理工大学材料科学与工程学院教授、硕士研究生导师。兼任中国机械工程学会失效分析分会失效分析专家，国家自然科学基金通讯评审专家，《硬质合金》编辑委员会委员，广东省材料研究学会理事，广东省X射线衍射学会委员，广东省理化检验学会委员，广州地区大型科学仪器协作共用网技术专家。曾先后主持或主要参与国家自然,
"""5fab67750091c9411f2bc1ef""",国家自然科学基金,年度报告,2019,新劲刚：2019年年度报告,300629.SZ,新劲刚,制造业,金属制品业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300629/page_type/ndbg.phtml,,,,,449,,8、吴明娒先生：1963年9月出生，中国国籍，无境外永久居留权，中国科学院长春应用化学研究所无机固态材料化学理学博士，吉林大学无机水热合成开放实验室博士后。曾担任国家自然科学基金评审会评审专家，广东省科技计划项目重大专项、战略性新型产业项目评审专家，光电材料与技术国家重点实验室固定研究人员。现任中山大学化学与化学工程学院教授、无机化学、材料物理与化学学科博士点,
"""5fab67750091c9411f2bc1ef""",国家自然科学基金,年度报告,2019,新劲刚：2019年年度报告,300629.SZ,新劲刚,制造业,金属制品业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300629/page_type/ndbg.phtml,,,,,451,9、刘湘云先生：1969年7月出生，中国国籍，无境外永久居留权，中共党员，金融学（财务投资）教授、博士后，现任广东财经大学创业教育学院院长、广州科技金融协同创新研究院院长、广财大佛山金融科技产业协同创新研究院院长，广州市重大项目行政论证专家（财务投资），清远市政府顾问。曾任湖南衡阳南岳油泵油嘴有限责任公司财务会计管理人员、中国高校金融工程学会常务理事、广东金融学会理事兼学术委员。2018年6月任众诚汽车保险股份公司独立董事。2018年7月至今任公司独立董事。,10、刘平安先生：1969年11月出生，中国国籍，无境外永久居留权，中共党员，吉林大学材料科学系凝聚态物理专业硕士，曾任广东省测试分析研究所助理研究员，现任华南理工大学材料科学与工程学院副教授，广东省X射线衍射专业委员会委员兼学术秘书，广东省材料学会会员。近年来在国内外著名刊物上发表论文超过60余篇，其中10余篇被SCI、EI收录，出版专著《X射线衍射分析原理与应用》。曾先后参与多个国家自然科学基金项目、广东省省部产学研项目、广东省重点攻关项目、广东省财政技术创新专项资金项目等十多项科研项目。2009年至今任公司企业科技特派员，2012年7月至今任公司监事会主席。,11、肖春元女士：1978年7月出生，中国国籍，无境外永久居留权，大专学历。曾先后任职于祁东县白地市农技站、广东东莞常平基石（KCL）电子厂。2003年3月至2013年，担任广东新劲刚新材料科技股份有限公司车间副主任、营销管理部经
"""5fab67750091c9411f2bc1f1""",国家自然科学基金,年度报告,2019,大西洋：2019年年度报告摘要,600558.SH,大西洋,制造业,金属制品业,四川省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600558/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,161,二是针对重点工程、重点项目以及高铁、海洋工程、桥梁等使用方向，加强耐辐射、抗腐蚀、高强度、高纯净度焊接材料的技术研发，不断提高高附加值、高技术含量产品比重，助推公司产品结构的调整与优化，提升公司产品的配套销售能力和盈利能力。,三是有序推进国家重点科研项目研究和产业化工作。继续深化与重点企业、高校、科研院所的技术合作与交流，积极推动“产学研用”协同创新，开展了国家电投项目、国家能源局后补助项目、国家自然科学基金项目、国家工信部高技术船舶项目等技术攻关工作，提升公司核心竞争力。,4.深化企业内部管理和改革，提高企业运营质效
"""5fab67750091c9411f2bc1f2""",国家自然科学基金,年度报告,2019,龙源技术：2019年年度报告（更新后）,300105.SZ,龙源技术,制造业,电气机械及器材制造业,山东省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300105/page_type/ndbg.phtml,,,,第二节公司简介和主要财务指标,105,,台。报告期内，“山东省煤粉燃烧工程技术研究中心”被山东省科技厅评为“优秀”等级，并被授予“省级示范工程技术研究中心”，公司进入省知识产权保护重点联系单位库。对外合作方面，公司与国内大学联合申报项目获批国家自然科学基金重点项目，并与国外高校联合申报国际科技合作项目。公司重视知识产权保护，报告期内，公司新增授权专利33项，其中发明专利7项，另有128项专利申请正在审查中。报告期末，公司拥有授权专利31,
"""5fab67750091c9411f2bc1f2""",国家自然科学基金,年度报告,2019,龙源技术：2019年年度报告（更新后）,300105.SZ,龙源技术,制造业,电气机械及器材制造业,山东省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300105/page_type/ndbg.phtml,,,,第二节公司简介和主要财务指标,125,,是强化关键核心技术攻关。在科技立项方面，报告期末，公司在研项目13项，其中国家级项目2项，国家能源集团内项目8项，全年完成项目验收共10项。公司与哈尔滨工程大学、山东大学联合申报的船舶动力废气技术获批国家自然科学基金重点项目；与华北电力大学、清华大学、丹麦大学等联合申报的电热泵供热技术获批国际科技合作项目；国家重点研发计划“超低NOx煤粉燃烧技术”项目顺利通过中期检查，公司组织完成了东胜电厂330,
"""5fab67750091c9411f2bc1f2""",国家自然科学基金,年度报告,2019,龙源技术：2019年年度报告（更新后）,300105.SZ,龙源技术,制造业,电气机械及器材制造业,山东省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300105/page_type/ndbg.phtml,,,,第二节公司简介和主要财务指标,191,,方面，公司的“山东省煤粉燃烧工程技术研究中心”被山东省科技厅评为“优秀”等级，并被授予“省级示范工程技术研究中心”，公司进入省知识产权保护重点联系单位库。对外合作方面，公司与国内大学联合申报的项目获批国家自然科学基金重点项目，并与国外高校联合申报国际科技合作项目。公司重视知识产权保护，报告期内，公司新增授权专利33项，其中发明专利7项，另有128项专利申请正在审查中。报告期末，公司拥有授权专利31,
"""5fab67750091c9411f2bc1f3""",国家自然科学基金,年度报告,2019,亿纬锂能：2019年年度报告,300014.SZ,亿纬锂能,制造业,电气机械及器材制造业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300014/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,636,刘建华董事、总裁武汉大学精细化工专业毕业，清华大学EMBA研修，获得英国威尔士大学MBA学位，中欧国际商学院EMBA毕业。2001年5月至今，就职于惠州亿纬锂能股份有限公司，现任公司第五届董事会董事、总裁。艾新平董事武汉大学化学与分子科学院教授、博士生导师， 先后于武汉大学化学学院物理化学专业获得学士、硕士和博士学位。现任湖北省化学电源材料与技术重点实验室主任，国家科技部新能源汽车重大专项指南专家与总体组动力电池责任专家，惠州亿纬锂能股份有限公司第五届董事会董事，长期从事电化学能源材料与技术的研究，主要研究领域包括锂离子电池正负极材料、安全性技术，以及高比能锂-硫电池二次电池，提出并发展了电压敏感隔膜、热敏感电极、热敏感材料等安全性新技术，,主持国家“973”项目课题、国家自然科学基金以及国家“863”计划项目多项，在国内外学术刊物上发表论文100余篇，曾获国家技术发明二等奖1项、省部级一等奖2项。,袁华刚
"""5fab67750091c9411f2bc1f4""",国家自然科学基金,年度报告,2019,天准科技：2019年年度报告,688003.SH,天准科技,制造业,专用设备制造业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/688003/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,208,2.团队优势,公司实际控制人徐一华先生在北京理工大学获得博士学位，曾就职于微软亚洲研究院，为人工智能、机器视觉领域专家。徐一华先生在历年科研与创业生涯中，曾参与多项国家自然科学基金、国家863计划、国家重大科技专项，2016年获评第二批“国家万人计划”科技创业领军人才，2018年获评江苏省有突出贡献中青年专家。徐一华在人工智能、机器视觉领域有丰富的科研和产品开发管理经验多年来一直专注于机器视觉技术研究及产品开发。,以徐一华、杨聪、蔡雄飞、温延培等为核心的公司经营管理团队多年来专注于机器视觉领域的研究开发、生产、销售与财务等工作，精通技术，熟悉市场，自公司成立以来一直保持稳定状态。稳定、优秀的核心团队为公司的竞争力奠定了良好的基础。
"""5fab67750091c9411f2bc1f5""",国家自然科学基金,年度报告,2019,千禾味业：2019年年度报告,603027.SH,千禾味业,制造业,食品制造业,四川省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603027/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,639,,霖2016年5月加入千禾味业食品股份有限公司，任公司证券事务代表。 2016年10月26日起任公司董事会秘书，现任公司董事会秘书。李江涛2009年9月起任西南财经大学会计学院教授，2013年3月至今在国家自然科学基金委员会任职。现任四川菊乐食品股份有限公司独立董事，,
"""5fab67750091c9411f2bc1f5""",国家自然科学基金,年度报告,2019,千禾味业：2019年年度报告,603027.SH,千禾味业,制造业,食品制造业,四川省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603027/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,656,,限公司董事2016年12月/车振明四川天味食品集团股份有限公司独立董事2016年5月/李江涛四川菊乐食品股份有限公司独立董事2017年5月/李江涛天安财产保险股份有限公司独立董事2018年7月/李江涛国家自然科学基金委员会教授2019年/崔霞中共四川省委省直机关党校副教授2010年/在其他单位任职情况的说明无,
"""5fab67750091c9411f2bc1f6""",国家自然科学基金,年度报告,2019,宏大爆破：2019年年度报告,002683.SZ,宏大爆破,采矿业,开采辅助活动,广东省,地方政府,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002683/page_type/ndbg.phtml,,,,第二节公司简介和主要财务指标,572,郑明钗，男，1963年1月生，采矿工程师，一级建造师，高中毕业。1998年8月至2019年6月任福建省新华都工程有限责任公司董事长、总经理。现任福建省新华都工程有限责任公司董事长，2019年5月起宏大爆破有限公司（即宏大爆破工程集团）董事长。2017年5月起任本公司董事。,邱冠周先生，男，1949年2月出生，工学博士，中国工程院院士。1978年到1987年就读于中南工业大学获硕士、博士学位；1987年至1992年期间任中南工业大学矿物工程系副系主任、系主任、教授、副校长；1992年至2010年任中南大学副校长、教授；现为中南大学教授。国家自然科学基金创新体学术带头人和国家重点基础研究规划发展项目（973项目）生物冶金项目首席科学家，同时兼任中国颗粒协议常务理事，中国矿业学会常务理事，中国有色金属学会理事常务，教育部科学技术委员会材料学部副主任，国际生物湿法冶金学术委员会委员。2019年12月起任公司独立董事。,吴宝林先生，男，1963年12月出生，哈尔滨工业大学博士，研究员，享受国务院特殊津贴专家。1985 年毕业于东南大学，1985年至2016年期间曾先后担任中国航天二院副院长、七院院长、四院院长、中国航天科工集团公司总助级科技委副主任等职务。担任二院副院长时，参与完成了红旗某型防空导弹武器系统的定型试验工作，主持完成了该防空导弹武器系统的批生产工作。期间，担任红旗另一型号的改进研制和批生产总指挥，完成了该型号的研制、定型和批生产任务；担任四院院长时，主持完成了东风系列两个型号的定型试验任务，主持完成两型国家重点武器系统的立项工作，曾荣获中国航天科集团公司专项任务特等奖、航天基金奖等多项荣誉。现任南昌嘉捷天剑新材料有限公司、江西嘉捷信达新材料科技有限公司及江西信达航科新材料科技有限公司董事长。同时兼任中国信息协会军民融合专业委员会主任。2019年12月起任公司独立董事。
"""5fab67750091c9411f2bc1f7""",国家自然科学基金,年度报告,2019,金新农：2019年年度报告,002548.SZ,金新农,制造业,农副食品加工业,广东省,无实际控制人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002548/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,613,,事会主席。陈芳洲先生，公司监事。男，1987年10月出生，汉族，无境外永久居留权，中共党员，毕业于华中农业大学预防兽医专业，农学博士，博士期间在美国明尼苏达大学联合培养一年，国家留学基金，博士后基金，国家自然科学基金（青年科技基金项目）获得者。现任武汉爱猪生物科技有限公司法定代表人及执行董事、武汉科泰农方管理咨询有限公司法定代表人及执行董事、深圳市金新农科技股份有限公司养殖板块研究院院长兼生产技术,
"""5fab67750091c9411f2bc1f8""",国家自然科学基金,年度报告,2019,兴化股份：2019年年度报告,002109.SZ,兴化股份,制造业,化学原料及化学制品制造业,陕西省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002109/page_type/ndbg.phtml,,,,第二节公司简介和主要财务指标,500,（副处）、生产部副部长、合成车间主任。现任兴化股份董事、副总经理，兴化化工董事、副总经理，兴化集团董事。,淡勇先生，汉族，中国国籍，1961年7月出生，西北大学化工学院教授研究生导师。化工机械专业工学学士，化学工程专业工学硕士，结构工程专业工学博士。国家自然科学基金委员会通讯评审专家，教育部学位中心学位论文通讯评议专家，西北大学学术委员会委员，陕西省化工学会委员过程装备分会副主任，西安市质量技术监督局专家组成员，西安市安全生产委员会安全生产专家组成员，陕西省特种设备协会常务理事，西安市特种设备协会副理长。现任兴化股份独立董事。,徐秉惠先生，汉族，中国国籍，1960年2月出生，香港理工大学毕业、工商管理硕士，中国资深注册会计师，非执业评估师、税务师。陕西省国资委绩效评价专家、陕西财经职业技术学院聘为客座教授、陕西省注册会计师协会风险控制委员会委员。现任信永中和会计师事务所西安分所审计合伙人，兴化股份独立董事。
"""5fab67750091c9411f2bc1fa""",国家自然科学基金,年度报告,2019,新华传媒：2019年年度报告,600825.SH,新华传媒,文化、体育和娱乐业,新闻和出版业,上海市,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600825/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,732,,事。王悦先后在香港理工大学、中欧国际工商学院担任研究助理，2012年至2013年赴美国伊利诺伊斯大学香槟分校，在会计系齐默尔曼研究中心做访问学者。曾发表国际顶级期刊论文两篇，国内权威期刊论文数篇，主持国家自然科学基金课题两项，参与国家级课题四项，参与省部级课题四项。研究成果获国际奖项一项，省部级奖项三项。2009年至今在上海财经大学会计学院担任副教授、博士生导师、会计与财务研究院研究员。现开设本科,
"""5fab67750091c9411f2bc1fb""",国家自然科学基金,年度报告,2019,华凯创意：2019年年度报告,300592.SZ,华凯创意,文化、体育和娱乐业,文化艺术业,湖南省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300592/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,640,,境外永久居留权，中共党员，研究生学历。享受国务院政府特殊津贴专家，中南大学二级教授、博士生导师、中南大学商学院原教授委员会主任委员，国家一级重点学科管理科学与工程学科及应用经济学学科的主要学术带头人，国家自然科学基金、国家社会科学基金和国家博士点基金同行评审专家及科技成果奖评委；教育部国家级规划教材主编；全国大学生创新创业大赛金奖指导教师；获国家社会科学基金重点项目和国家自然科学基金项目等17项国,
"""5fab67750091c9411f2bc1fc""",国家自然科学基金,年度报告,2019,奥特佳：2019年年度报告,002239.SZ,奥特佳,制造业,汽车制造业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002239/page_type/ndbg.phtml,,,,,225,刘德旺先生，1969年出生，中国国籍。中南财经政法大学毕业，本科学历，中国注册会计师。历任珠海市祥乐医疗器械有限公司担任副总经理、广东省湛江农垦实业集团公司财务部、广东省农垦总局企管处、交通银行珠海分行。自2018年5月起历任冠昊生物科技股份有限公司副总经理及财务负责人、总经理。现任本公司董事。,邓超先生，1965年10月出生，中国国籍，管理学博士。1991年3月起在中南大学任教，历任讲师、副教授、教授、博士生导师。曾主持国家自然科学基金、国家科技部软科学基金、教育部留学回国人员基金等项目及各类横向项目20余项。于2008年9月获得上海证券交易所颁发的独立董事资格证书，曾任株洲千金药业股份有限公司、湘邮科技股份有限公司及湖南郴电国际发展股份有限公司、湖南科力远新能源股份有限公司等公司独立董事。现任中南大学商学院金融系主任、本公司独立董事。,邹志文先生，1967年3月出生，中国国籍。中国人民大学本科毕业，中欧国际商学院MBA，注册会计师。历任国家航空航天工业部财务司副主任科员、主任科员，中国华联国际贸易公司财务部副经理、经理，中国华联国际贸易公司广东分公司副总经理，广东华联通国际运输代理有限公司深圳公司总经理，北京中润华会计师事务所合伙人、博天环境集团股份有限公司独立董事，北方华创科技集团股份有限公司独立董事。现任北京兴华会计师事务所高级合伙人，北京中润兴华工程造价咨询有限公司董事长，北京理工大学会计系硕士生导师，航天信息股份有限公司独立董事、长沙银行股份有限公司独立董事、北京国科环宇科技股份有限公司、青岛云路现金材料技术股份有限公司及本公司独立董事。
"""5fab67750091c9411f2bc1fd""",国家自然科学基金,年度报告,2019,原尚股份：2019年年度报告（修订版）,603813.SH,原尚股份,交通运输、仓储和邮政业,道路运输业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/603813/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,582,,商学院财务系做高级访问学者。2012年12月调入暨南大学管理学院会计系工作至今。现任暨南大学管理学院会计系教授，副系主任，暨南大学管理学院会计硕士（MPAcc）教育中心主任，广州市注册会计师协会理事，国家自然科学基金委通讯评审专家，教育部学位办通讯评审专家。同时兼任佛山市海天调味食品股份有限公司、广州广哈通信股份有限公司、广东新宝电器股份有限公司及广东燕塘乳业股份有限公司独立董事。詹苏香詹苏香女士,
"""5fab67750091c9411f2bc1ff""",国家自然科学基金,年度报告,2019,西安饮食：2019年年度报告,000721.SZ,西安饮食,住宿和餐饮业,餐饮业,陕西省,地方政府,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/000721/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,473,独立董事：王周户先生，法学博士，西北政法大学教授，博士生导师。1983年8月参加工作。1983年8月至今，先后任西北政法大学助教、讲师、副教授、教授、系主任、院长等职，主要从事行政法学与行政诉讼法学教学与研究工作。兼任中国法学会行政法学会副会长，陕西省法学会行政法学研究会会长。担任陕西省决策咨询委员会委员，陕西省人大常委会立法咨询员，陕西省人民政府行政复议应诉专家咨询员和陕西省高级人民法院、陕西省人民检察院等单位专家咨询员。2013年5月至今任陕西金叶（000812）独立董事；2019年9月至今任天和防务（300397）独立董事。,独立董事：李成先生，经济学博士。1974年2月参加工作。1997年6月—2017年5月，先后任陕西财经学院、西安交通大学经济与金融学院金融系主任；2017年6月至今，任西安交通大学经济与金融学院二级教授，博士生导师，博士后合作导师；2013年12月至今任陕鼓动力（601369）独立董事；2015年12月至今任天地源（600665）外部监事；2017年10月至今任博通股份（600455）独立董事。现兼任西安市人民政府决资委委员，中国国际金融学会常务理事，陕西金融学会副秘书长，西安金融学会副会长，新华社特聘经济专家，国家社会科学基金通讯评审专家，国家自然科学基金通讯评审专家等职。,纪委书记、监事会主席：马小利女士，法律硕士，高级政工师、经济师。1995年8月参加工作。2007年6月—2012年9月，任西安旅游股份有限公司办公室主任；2012年9月—2016年3月，任西安旅游集团有限责任公司党群工作主管、监察室副主任；2016年3月至今，任公司纪委书记、监事会主席，负责公司纪检监察、监事会及行政管理等工作。
"""5fab67750091c9411f2bc200""",国家自然科学基金,年度报告,2019,北矿科技：2019年年度报告,600980.SH,北矿科技,制造业,计算机、通信和其他电子设备制造业,北京市,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600980/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,111,,京市高新技术企业、中关村高新技术企业、北京市企业技术中心、北京市专利示范单位、北京市设计创新中心、高端矿山装备制造北京市国际科技合作基地等。北矿机电先后承担了包括国家“863”计划、国家科技支撑计划、国家自然科学基金及工信部、发改委、北京市等数十项重大科技项目，多项技术达到国际领先或先进水平，产品在国际矿冶装备市场的占有率稳步攀升，尤其是大型浮选装备系统在国内矿山行业占据主导地位，在国际市场也占有,
"""5fab67750091c9411f2bc201""",国家自然科学基金,年度报告,2019,金钼股份：2019年年度报告,601958.SH,金钼股份,采矿业,有色金属矿采选业,陕西省,地方国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/601958/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,550,,，博士研究生导师。曾任西安北方秦川集团有限公司财经秘书，陕西财经学院会计系讲师；现任西安交通大学管理学院会计学教授、美国哈佛大学商学院PCMPCL项目成员、英国利兹大学国际银行与金融研究所客座研究员、国家自然科学基金项目通讯评审专家、教育部留学回国人员科研启动基金评审专家、《中国会计评论》杂志理事会委员、陕西财务成本研究会会长、陕西会计学会常务理事，金堆城钼业股份有限公司、隆基绿能科技股份有限公司,
"""5fab67790091c9411f2bc202""",国家自然科学基金,年度报告,2019,长盈精密：2019年年度报告,300115.SZ,长盈精密,制造业,计算机、通信和其他电子设备制造业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300115/page_type/ndbg.phtml,,,,,0,,，1964年出生，中国国籍，教授、博士生导师。美国ASU博士后，湖南大 学博士。历任湖南大学教授、博士生导师、副院长。现任国际IEEE高级会员、深圳大学教授、博士生导师、 智能电网研究所所长、科技部和国家自然科学基金委以及国家教委等科技项目评审专家、国际IEEE和IET 等期刊论文评审专家、中国电机工程学会城市供电专委会委员、《电力系统保护与控制》杂志编委。兼任 深圳科士达科技股份有限公司独立董事,
"""5fab67790091c9411f2bc203""",国家自然科学基金,年度报告,2019,轴研科技：2019年年度报告,002046.SZ,轴研科技,制造业,通用设备制造业,河南省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002046/page_type/ndbg.phtml,,,,,1672,,"高纯陶瓷部件精细化加工及应用验证238，000.0055,000.00237,254.7755,745.23与收益相关国家自然科学基金项目210,000.00157,500.0082,235.53285,264.47与收益相关弹性箔片高速空气轴承的稳定性研究50,000.0050,000.00与收益相关服役过程中聚脲",
"""5fab67790091c9411f2bc203""",国家自然科学基金,年度报告,2019,轴研科技：2019年年度报告,002046.SZ,轴研科技,制造业,通用设备制造业,河南省,国资委,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002046/page_type/ndbg.phtml,,,,,1847,,"4.77个税手续费返还101,927.07其他收益101,927.07递延收益项目-超高速精密机床主轴轴承控形控性精度稳定性批产制造技术2,520,000.00其他收益96,188.95递延收益项目-国家自然科学基金项目210,000.00其他收益82,235.53递延收益项目-高性能滚动轴承数字化设计分析系统合作研究项目3,610,000.00其他收益递延收益项目-高档数控机床精密轴承产品升级及",
"""5fab67790091c9411f2bc204""",国家自然科学基金,年度报告,2019,佳都科技：2019年年度报告,600728.SH,佳都科技,信息传输、软件和信息技术服务业,软件和信息技术服务业,广东省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/600728/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,682,,省安防协会人工智能专委会主任。广东省图像图形学会理事长(第四、五届)。中国生物识别产业技术创新战略联盟常务理事。IEEE高级会员。主要研究领域为计算机视觉、生物特征识别、模式识别和机器学习。已主持承担国家自然科学基金与广东联合重点项目1项，科技部科技支撑课题1项，国家自然科学基金项目5项、广东省前沿与关键技术创新专项等，获得广东省自然科学一等奖（2018年，排名1）、广州市科学技术奖励一等奖（20,
"""5fab67790091c9411f2bc205""",国家自然科学基金,年度报告,2019,裕兴股份：2019年年度报告,300305.SZ,裕兴股份,制造业,橡胶和塑料制品业,江苏省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300305/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,480,彭懋先生，1974年出生，中国国籍，无境外永久居留权，浙江大学博士学位，副教授。2001年9月起就职于浙江大学高,分子系，从事高分子材料及复合材料的科研和教学工作；主持和参与国家自然科学基金及省部级科研项目8项；在国内外专业期刊发表学术论文60余篇，获得授权的国家发明专利14项。现任浙江省塑料工程学会秘书长。2014年12月至今任裕兴股份独立董事。,戴伟忠先生，1965年出生，中国国籍，无境外永久居留权，本科学历，中国注册会计师。1986年7月至1989年7月上海立信会计高等专科学校（现更名为上海立信会计学院）审计系任教；1989年7月至1998年12月常州会计师事务所工作，先后任审计助理、项目经理、高级经理、所长助理、副所长；1999年1月至2001年12月常州正大会计师事务所有限公司工作，任发起人，副主任会计师；2002年1月至2013年12月江苏公证会计师事务所有限公司（后更名为江苏公证天业会计师事务所有限公司）工作，先后任副主任会计师，常州分所副所长、常务副主任会计师，常州分所所长；2014年1月起至今江苏公证天业会计师事务所（特殊普通合伙）工作，任管理合伙人，常州分所所长。2015年6月至今任裕兴股份独立董事。
"""5fab67790091c9411f2bc206""",国家自然科学基金,年度报告,2019,大禹节水：2019年年度报告,300021.SZ,大禹节水,制造业,橡胶和塑料制品业,甘肃省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/300021/page_type/ndbg.phtml,,,,第二节 公司简介和主要财务指标,508,,育部重点实验室学术委员会委员、中国农业大学硕士研究生导师、宁夏回族自治区人民政府特聘专家及水利部东北四省区节水增粮行动、大型灌区节水改造等项目专家。龚时宏承担完成国家科技支撑计划课题、863计划课题、国家自然科学基金、国家“948”、国家农业科技成果转化资金等30余项；发表论文100余篇；已获得发明专利11项，其中第1发明人2项、第2发明人6项；主持及参加编写国家、行业、地方标准17项，其中作为主,
"""5fab67790091c9411f2bc207""",国家自然科学基金,年度报告,2019,雅化集团：2019年年度报告,002497.SZ,雅化集团,制造业,化学原料及化学制品制造业,四川省,个人,http://vip.stock.finance.sina.com.cn/corp/go.php/vCB_Bulletin/stockid/002497/page_type/ndbg.phtml,,,,,2653,,团有限公司外部董事。在《管理世界》、《会计研究》、《审计研究》、《光明日报》（理论版）等报刊发表论文500多篇，出版《所有者财务论》、《公司财务战略》等著作27本；主持完成国家社科基金1 项，主持完成国家自然科学基金项目2项；获得省部级科研奖7项。并被授予“教育部新世纪优秀人才”、“四川省有突出贡献的优秀专家”、“四川省做出突出贡献的博士学位获得者”等光荣称号。,
