_id,name,stockCode,__v,age,createdAt,degree,description,gender,group,is13NPCMember,isCCPMember,lastUpdated,salary,stockAmount,stockName,title,updatedAt,subSentence,tinySentence,department,departmentStart,departmentEnd,position,positionStart,positionEnd,distance,org,orgType,orgStart,orgEnd
5f656edbade9005a1ec9ff6c,薛泽彬,000060,0,35,2020-09-19T02:37:15.560Z,本科,"薛泽彬:男,汉族,1985年5月出生,广东潮州人,*,本科学历,双学士学位。2008年8月参加工作,历任中共广东省委办公厅综合一处科员、副主任科员;广东省广晟资产经营有限公司综合部(办公室)高级主管;深圳市中金岭南有色金属股份有限公司证券部副总经理、资本运营部副总经理。现任深圳市中金岭南有色金属股份有限公司资本运营部副总经理。",男,manager,,1,2018-08-15T00:00:00.000Z,990800,0,中金岭南,董事局秘书,2020-09-19T02:37:15.560Z,历任中共广东省委办公厅综合一处科员、副主任科员,历任中共广东省委办公厅综合一处科员,省委,6,8,员,16,17,8,广东省委办公厅,other,4,11
5f656ed1ade9005a1ec9fc43,张宇杰,000058,0,57,2020-09-19T02:37:05.050Z,硕士,"张宇杰,男,1963年出生,硕士研究生,高级工程师。现任深圳赛格股份有限公司党委副书记、纪委书记、监事会主席,深圳华控赛格股份有限公司监事会主席,深圳市赛格康乐企业发展有限公司监事会主席,深圳市赛格宝华企业发展股份有限公司监事会主席,长沙赛格发展有限公司监事会主席。历任深圳市赛格光电子有限公司工程师、部门经理,深圳市赛格集团有限公司人事部业务助理、部长助理,深圳市赛格集团有限公司人力资源部副部长、部长。",男,supervisoryCommittee,,1,2019-10-11T00:00:00.000Z,615600,20000,深 赛 格,监事会主席,2021-01-21T01:03:33.539Z,现任深圳赛格股份有限公司党委副书记、纪委书记、监事会主席,现任深圳赛格股份有限公司党委副书记,党委,12,14,书记,15,17,1,深圳赛格股份有限公司,company,2,12
5f656ed5ade9005a1ec9fe25,郁春晓,000059,0,57,2020-09-19T02:37:09.591Z,本科,"郁春晓,男,1963年2月出生,*,大学工学学士,高级工程师。2003.05-2006.10任盘锦乙烯有限责任公司副总经理;2006.10-2011.11任盘锦乙烯有限责任公司总经理;2011.11-2018.03任华锦股份副总工程师;2011.11-2017.05任公司乙烯一分公司总经理;2014.01-2017.05任公司乙烯一分公司党委书记、纪委书记、工会主席;2017.05-2018.03任公司乙烯分公司总经理;2017.05至今任北方华锦化学工业股份有限公司乙烯分公司党委副书记。",男,manager,,1,2018-05-08T00:00:00.000Z,876700,0,华锦股份,副总经理,2020-12-21T04:15:00.266Z,2017.05至今任北方华锦化学工业股份有限公司乙烯分公司党委副书记,2017.05至今任北方华锦化学工业股份有限公司乙烯分公司党委副书记,党委,29,31,书记,32,34,1,北方华锦化学工业股份有限公司,company,6.5,20.5
5f656ee2ade9005a1eca0069,黄明,000061,0,58,2020-09-19T02:37:22.493Z,本科,"黄明先生,1962年5月出生,本科学历,行政管理、经济学专业,曾任深圳市粮食集团有限公司董事、总经理、党委副书记。现任深圳市农产品股份有限公司党委副书记。",男,manager,,1,2018-06-22T00:00:00.000Z,955500,0,农 产 品,总裁,2021-01-21T01:03:33.701Z,现任深圳市农产品股份有限公司党委副书记,现任深圳市农产品股份有限公司党委副书记,党委,14,16,书记,17,19,1,深圳市农产品股份有限公司,company,2,14
5f656ee2ade9005a1eca0093,台冰,000061,0,55,2020-09-19T02:37:22.758Z,博士,"台冰先生,1965年8月出生,研究生学历,管理学博士,管理科学与工程专业。曾任广东明瑞(集团)股份有限公司职员,深圳市龙岗区委(府)新闻信息科科长,深圳市委正处级秘书,深圳市委督查室督查室副主任。现任深圳市农产品股份有限公司党委副书记。",男,board,,1,2017-04-13T00:00:00.000Z,940700,0,农 产 品,董事,2021-01-21T01:03:34.024Z,深圳市龙岗区委(府)新闻信息科科长,深圳市龙岗区委(府)新闻信息科科长,区委,5,7,科长,15,17,8,深圳市龙岗区委,other,0,7
5f656ee2ade9005a1eca0093,台冰,000061,0,55,2020-09-19T02:37:22.758Z,博士,"台冰先生,1965年8月出生,研究生学历,管理学博士,管理科学与工程专业。曾任广东明瑞(集团)股份有限公司职员,深圳市龙岗区委(府)新闻信息科科长,深圳市委正处级秘书,深圳市委督查室督查室副主任。现任深圳市农产品股份有限公司党委副书记。",男,board,,1,2017-04-13T00:00:00.000Z,940700,0,农 产 品,董事,2021-01-21T01:03:34.024Z,深圳市委正处级秘书,深圳市委正处级秘书,市委,2,4,秘书,7,9,3,深圳市委,other,0,4
5f656ee2ade9005a1eca0093,台冰,000061,0,55,2020-09-19T02:37:22.758Z,博士,"台冰先生,1965年8月出生,研究生学历,管理学博士,管理科学与工程专业。曾任广东明瑞(集团)股份有限公司职员,深圳市龙岗区委(府)新闻信息科科长,深圳市委正处级秘书,深圳市委督查室督查室副主任。现任深圳市农产品股份有限公司党委副书记。",男,board,,1,2017-04-13T00:00:00.000Z,940700,0,农 产 品,董事,2021-01-21T01:03:34.024Z,深圳市委督查室督查室副主任,深圳市委督查室督查室副主任,市委,2,4,主任,11,13,7,深圳市委督查室督查室,other,0,10
5f656ee2ade9005a1eca0093,台冰,000061,0,55,2020-09-19T02:37:22.758Z,博士,"台冰先生,1965年8月出生,研究生学历,管理学博士,管理科学与工程专业。曾任广东明瑞(集团)股份有限公司职员,深圳市龙岗区委(府)新闻信息科科长,深圳市委正处级秘书,深圳市委督查室督查室副主任。现任深圳市农产品股份有限公司党委副书记。",男,board,,1,2017-04-13T00:00:00.000Z,940700,0,农 产 品,董事,2021-01-21T01:03:34.024Z,现任深圳市农产品股份有限公司党委副书记,现任深圳市农产品股份有限公司党委副书记,党委,14,16,书记,17,19,1,深圳市农产品股份有限公司,company,2,14
5f656ea9ade9005a1ec9f1e6,宁毛仔,000045,0,45,2020-09-19T02:36:25.126Z,本科,"宁毛仔,男,1975年出生,本科学历,高级政工师,*。历任深圳市国贸汽车实业有限公司办公室职员,深圳市物业发展(集团)股份有限公司党群办公室职员、主任科员、副主任,主任,兼任人力资源部副经理、经理;现任深圳市纺织(集团)股份有限公司党委副书记、纪委书记。",男,board,,1,2017-12-15T00:00:00.000Z,597500,73200,深纺织Ａ,董事,2020-12-21T04:14:10.925Z,深圳市物业发展(集团)股份有限公司党群办公室职员、主任科员、副主任,深圳市物业发展(集团)股份有限公司党群办公室职员,党群,17,19,员,23,24,4,深圳市物业发展(集团)股份有限公司,company,0,16
5f656ea9ade9005a1ec9f1e6,宁毛仔,000045,0,45,2020-09-19T02:36:25.126Z,本科,"宁毛仔,男,1975年出生,本科学历,高级政工师,*。历任深圳市国贸汽车实业有限公司办公室职员,深圳市物业发展(集团)股份有限公司党群办公室职员、主任科员、副主任,主任,兼任人力资源部副经理、经理;现任深圳市纺织(集团)股份有限公司党委副书记、纪委书记。",男,board,,1,2017-12-15T00:00:00.000Z,597500,73200,深纺织Ａ,董事,2020-12-21T04:14:10.925Z,现任深圳市纺织(集团)股份有限公司党委副书记、纪委书记,现任深圳市纺织(集团)股份有限公司党委副书记,党委,17,19,书记,20,22,1,深圳市纺织(集团)股份有限公司,company,2,16
5f656edbade9005a1ec9ff80,余中民,000060,0,48,2020-09-19T02:37:15.655Z,本科,"余中民:男,汉族,1972年9月出生,江西吉安人,*,本科学历,冶金工程师。1994年7月参加工作,历任北京有色金属研究总院院办秘书科科长;中国有色金属工业总公司总经理秘书;冶金工业部办公室部长办副部长秘书;国家冶金工业局办公室老部长局长秘书;国家冶金局办公室老部长办助理调研员;深圳市中金岭南有色金属股份有限公司党办副主任、企管部副经理、办公室副主任、主任兼外事办主任。现任深圳市中金岭南有色金属股份有限公司党委委员、副总裁。兼任深圳市中金岭南有色金属股份有限公司联营企业深圳市金州精工科技股份有限公司董事、联营企业北京安泰科信息股份有限公司董事。",男,manager,,1,2018-08-15T00:00:00.000Z,2709000,285000,中金岭南,副总裁,2020-12-21T04:15:03.977Z,深圳市中金岭南有色金属股份有限公司党办副主任、企管部副经理、办公室副主任、主任兼外事办主任,深圳市中金岭南有色金属股份有限公司党办副主任,党办,17,19,主任,20,22,1,深圳市中金岭南有色金属股份有限公司,company,0,17
5f656edbade9005a1ec9ff80,余中民,000060,0,48,2020-09-19T02:37:15.655Z,本科,"余中民:男,汉族,1972年9月出生,江西吉安人,*,本科学历,冶金工程师。1994年7月参加工作,历任北京有色金属研究总院院办秘书科科长;中国有色金属工业总公司总经理秘书;冶金工业部办公室部长办副部长秘书;国家冶金工业局办公室老部长局长秘书;国家冶金局办公室老部长办助理调研员;深圳市中金岭南有色金属股份有限公司党办副主任、企管部副经理、办公室副主任、主任兼外事办主任。现任深圳市中金岭南有色金属股份有限公司党委委员、副总裁。兼任深圳市中金岭南有色金属股份有限公司联营企业深圳市金州精工科技股份有限公司董事、联营企业北京安泰科信息股份有限公司董事。",男,manager,,1,2018-08-15T00:00:00.000Z,2709000,285000,中金岭南,副总裁,2020-12-21T04:15:03.977Z,现任深圳市中金岭南有色金属股份有限公司党委委员、副总裁,现任深圳市中金岭南有色金属股份有限公司党委委员,党委,19,21,委员,21,23,0,深圳市中金岭南有色金属股份有限公司,company,2,19
5f656eb2ade9005a1ec9f518,魏达志,000048,0,67,2020-09-19T02:36:34.872Z,本科,"魏达志先生,男,1953年出生,中国国籍,深圳大学经济学院教授、深大产业经济研究中心主任,现兼任广东省人民政府参事。1981年于复旦大学毕业后留校任教,从事中国思想文化史研究;1984年调入深圳市博物馆任特区部负责人;1986年调入深圳赛格集团担任董事长秘书兼信息公司助理经理;1993年获准享受国务院政府特殊津贴;1997年被中共深圳市委组织部确认为深圳市杰出专家,同年调入深圳大学任职;2000年获深圳市光彩事业理论贡献奖;2011年评为教授二级;2014年获国务院全国民族团结模范奖;2019年获中共中央、国务院、中央军委颁发的纪念中华人民共和国成立70周年纪念章。魏达志先生出版经济与艺术类著作32种,并在全国各地CSSCI、核心期刊与媒体理论版发表学术论文200余篇,多次获得各类学术与政府决策咨询奖,其研究方向为特区经济、产业经济、科技经济、艺术经济、深港合作、城市与区域经济。",男,board,,1,2020-09-18T00:00:00.000Z,0,0,京基智农,独立董事,2021-01-21T01:03:34.457Z,1997年被中共深圳市委组织部确认为深圳市杰出专家,1997年被中共深圳市委组织部确认为深圳市杰出专家,中共,6,8,专家,23,25,15,中共深圳市委,other,4,10
5f656eb2ade9005a1ec9f518,魏达志,000048,0,67,2020-09-19T02:36:34.872Z,本科,"魏达志先生,男,1953年出生,中国国籍,深圳大学经济学院教授、深大产业经济研究中心主任,现兼任广东省人民政府参事。1981年于复旦大学毕业后留校任教,从事中国思想文化史研究;1984年调入深圳市博物馆任特区部负责人;1986年调入深圳赛格集团担任董事长秘书兼信息公司助理经理;1993年获准享受国务院政府特殊津贴;1997年被中共深圳市委组织部确认为深圳市杰出专家,同年调入深圳大学任职;2000年获深圳市光彩事业理论贡献奖;2011年评为教授二级;2014年获国务院全国民族团结模范奖;2019年获中共中央、国务院、中央军委颁发的纪念中华人民共和国成立70周年纪念章。魏达志先生出版经济与艺术类著作32种,并在全国各地CSSCI、核心期刊与媒体理论版发表学术论文200余篇,多次获得各类学术与政府决策咨询奖,其研究方向为特区经济、产业经济、科技经济、艺术经济、深港合作、城市与区域经济。",男,board,,1,2020-09-18T00:00:00.000Z,0,0,京基智农,独立董事,2021-01-21T01:03:34.457Z,1997年被中共深圳市委组织部确认为深圳市杰出专家,1997年被中共深圳市委组织部确认为深圳市杰出专家,市委,10,12,专家,23,25,11,中共深圳市委,other,4,10
5f656ed5ade9005a1ec9fe47,康启发,000059,0,56,2020-09-19T02:37:09.683Z,博士,"康启发,男,1964年11月出生,*,博士研究生,工学博士,研究员级高级工程师。1990.05-1993.09任安徽地矿局工程师;1993.09-1996.09中国石油大学(北京)地球科学系煤田油气地质与勘探专业博士研究生学习;1996.09-2000.11任北方公司石油处工程师;2000.11-2001.04任绿洲石油有限责任公司副总经理;2001.04-2002.03任北方公司石油开发部副总经理;2002.03-2003.09任北方公司投资三部副总经理;2003.09-2011.03任振华石油控股有限公司副总经理(其间:2009.03-2011.02兼哈萨克斯坦KUAT公司董事长;2009.04-2011.02兼任哈萨克斯坦KAM公司总经理);2011.03-2014.06任振华石油控股有限公司副总经理(按照正职管理);2014.06-2018.03任振华石油控股有限公司党委书记、副总经理。",男,manager,,1,2018-05-08T00:00:00.000Z,754400,0,华锦股份,副总经理,2020-12-21T04:15:00.350Z,2014.06-2018.03任振华石油控股有限公司党委书记、副总经理,2014.06-2018.03任振华石油控股有限公司党委书记,党委,26,28,书记,28,30,0,振华石油控股有限公司,company,8.5,18.5
5f656e96ade9005a1ec9ec34,叶启良,000037,0,57,2020-09-19T02:36:06.753Z,大专,"叶启良先生:1963年出生,*,大专。1997年3月至1999年2月,在深圳市深南石油(集团)股份有限公司工作,任投资部文员;1999年2月至2009年6月,在深圳市广聚能源股份有限公司工作,先后任总经理办公室副主任,董事会秘书处副主任,证券事务代表;2012年7月至今任深圳市广聚能源股份有限公司工会委员;2009年7月至2016年3月,先后任深圳市南山石油有限公司副总经理、党总支委员;2016年4月至今任深圳南山热电股份有限公司党总支部书记、工会主席。",男,supervisoryCommittee,,1,2017-11-18T00:00:00.000Z,665000,0,深南电A,监事会主席,2020-12-21T04:13:54.236Z,2016年4月至今任深圳南山热电股份有限公司党总支部书记、工会主席,2016年4月至今任深圳南山热电股份有限公司党总支部书记,党总支,22,25,书记,26,28,1,深圳南山热电股份有限公司,company,7.5,19.5
5f656e96ade9005a1ec9ec34,叶启良,000037,0,57,2020-09-19T02:36:06.753Z,大专,"叶启良先生:1963年出生,*,大专。1997年3月至1999年2月,在深圳市深南石油(集团)股份有限公司工作,任投资部文员;1999年2月至2009年6月,在深圳市广聚能源股份有限公司工作,先后任总经理办公室副主任,董事会秘书处副主任,证券事务代表;2012年7月至今任深圳市广聚能源股份有限公司工会委员;2009年7月至2016年3月,先后任深圳市南山石油有限公司副总经理、党总支委员;2016年4月至今任深圳南山热电股份有限公司党总支部书记、工会主席。",男,supervisoryCommittee,,1,2017-11-18T00:00:00.000Z,665000,0,深南电A,监事会主席,2020-12-21T04:13:54.236Z,2016年4月至今任深圳南山热电股份有限公司党总支部书记、工会主席,2016年4月至今任深圳南山热电股份有限公司党总支部书记,支部,24,26,书记,26,28,0,深圳南山热电股份有限公司,company,7.5,19.5
5f656ea9ade9005a1ec9f26b,刘洪雷,000045,0,56,2020-09-19T02:36:25.657Z,本科,"刘洪雷,男,1964年出生,本科学历,高级工程师,*。历任中国乐凯胶片集团公司人事教育处处长,深圳市盛波光电科技有限公司董事、副总经理、总经理,深圳市纺织(集团)股份有限公司党群工作部部长、经营管理部经理,现任深圳市纺织(集团)股份有限公司副总经理,深圳市盛波光电科技有限公司董事。",男,manager,,1,2017-07-20T00:00:00.000Z,552400,76200,深纺织Ａ,副总经理,2020-12-21T04:14:11.473Z,深圳市纺织(集团)股份有限公司党群工作部部长、经营管理部经理,深圳市纺织(集团)股份有限公司党群工作部部长,党群工作部,15,20,部长,20,22,0,深圳市纺织(集团)股份有限公司党群工作部,company,0,19
5f656ee3ade9005a1eca01a1,郭大群,000061,0,43,2020-09-19T02:37:23.684Z,本科,"郭大群先生,1977年1月出生,本科学历,汽车销售工程专业,高级经济师。历任深圳市特区建设发展集团有限公司策划经营部部长,深圳市特区建发海洋产业发展有限公司党支部副书记、总经理,深圳市特区建设发展集团有限公司董事会秘书处主任、办公室主任、董事会秘书,现任深圳市农产品集团股份有限公司副总裁。",男,manager,,1,2020-08-29T00:00:00.000Z,0,0,农 产 品,副总裁,2021-01-21T01:03:35.115Z,深圳市特区建发海洋产业发展有限公司党支部副书记、总经理,深圳市特区建发海洋产业发展有限公司党支部副书记,党支部,17,20,书记,21,23,1,深圳市特区建发海洋产业发展有限公司党支部,company,0,20
5f656ea9ade9005a1ec9f210,何祚文,000045,0,58,2020-09-19T02:36:25.305Z,硕士,"何祚文先生,中国国籍,1962年10月出生,无境外永久居留权,工商管理硕士,会计学副教授,证券从业资格注册会计师,注册税务师。曾任长沙理工大学(原长沙电力学院)会计学副教授、教研室主任,深圳华鹏会计师事务所合伙人、副所长,立信会计师事务所合伙人;现任大华会计师事务所(特殊普通合伙)合伙人、深圳分所党总支书记,深圳市天业税务师事务所有限公司董事长;同时担任深圳市杰普特光电股份有限公司、深圳市纺织(集团)股份有限公司、深圳市易瑞生物股份有限公司和深圳市同益实业股份有限公司独立董事。主要社会职务有:广东省高级会计师评审委员会评委,中共深圳市社会组织纪律检查委员会委员,中共深圳市注册会计师行业委员会副书记兼纪委书记,深圳市注册税务师协会理事等。",男,board,,1,2017-07-20T00:00:00.000Z,110300,0,深纺织Ａ,独立董事,2021-01-21T01:03:35.444Z,中共深圳市注册会计师行业委员会副书记兼纪委书记,中共深圳市注册会计师行业委员会副书记兼纪委书记,纪委,19,21,书记,21,23,0,中共深圳市注册会计师行业委员会,other,0,15
5f656ea9ade9005a1ec9f238,张晓东,000045,0,45,2020-09-19T02:36:25.482Z,硕士,"张晓东,男,1975年出生,硕士研究生学历,*。1999年8月加入公司,历任深圳市纺织(集团)股份有限公司下属企业经理助理、经理,深圳市纺织(集团)股份有限公司经营管理部经理,深圳市美百年服装有限公司经理。现任深圳市纺织(集团)股份有限公司职工监事,公司党群工作部部长。",男,supervisoryCommittee,,1,2017-07-12T00:00:00.000Z,378600,5300,深纺织Ａ,职工监事,2020-12-21T04:14:11.283Z,公司党群工作部部长,公司党群工作部部长,党群工作部,2,7,部长,7,9,0,公司党群工作部,company,0,7
5f656edbade9005a1ec9ff42,彭卓卓,000060,0,39,2020-09-19T02:37:15.382Z,硕士,"彭卓卓,男,中国国籍,无境外永久居留权。1981年8月出生,*,毕业于中山大学软件学院软件工程硕士专业,硕士研究生,审计师,高级政工师。历任广东省审计厅科员、副主任科员、主任科员;广东省国资委纪委广东省监察厅派驻省国资委监察专员办公室主任科员;广东省铁路建设集团有限公司监察审计部副部长;广东省广晟资产经营有限公司纪检监察室副主任;现任广东省广晟资产经营有限公司纪检监察室主任,兼任深圳市中金岭南有色金属股份有限公司纪委书记。",男,supervisoryCommittee,,1,2019-04-29T00:00:00.000Z,475600,0,中金岭南,监事会主席,2020-12-21T04:15:03.645Z,兼任深圳市中金岭南有色金属股份有限公司纪委书记,兼任深圳市中金岭南有色金属股份有限公司纪委书记,纪委,19,21,书记,21,23,0,深圳市中金岭南有色金属股份有限公司,company,2,19
5f656ea9ade9005a1ec9f224,马毅,000045,0,54,2020-09-19T02:36:25.391Z,本科,"马毅,男,1966年8月生,本科学历,*,助理经济师职称。历任海南省汽运总公司汽车制配厂干部,深圳深九国际物流有限公司广州分公司业务部长、总经理助理,中远物流广州安泰达物流有限公司营运总监,深圳深九国际物流有限公司广州分公司总经理,深圳市公路客货运输服务中心规划发展部部长、主任助理、福田站站长;加入深圳市纺织(集团)股份有限公司前,马毅任控股股东深圳市投资控股有限公司之全资子公司深圳市公路客货运输服务中心有限公司党委副书记、董事、总经理。",男,supervisoryCommittee,,1,2020-01-17T00:00:00.000Z,0,0,深纺织Ａ,监事会主席,2020-12-21T04:14:11.195Z,马毅任控股股东深圳市投资控股有限公司之全资子公司深圳市公路客货运输服务中心有限公司党委副书记、董事、总经理,马毅任控股股东深圳市投资控股有限公司之全资子公司深圳市公路客货运输服务中心有限公司党委副书记,党委,41,43,书记,44,46,1,深圳市投资控股有限公司,company,7,18
5f656ea9ade9005a1ec9f224,马毅,000045,0,54,2020-09-19T02:36:25.391Z,本科,"马毅,男,1966年8月生,本科学历,*,助理经济师职称。历任海南省汽运总公司汽车制配厂干部,深圳深九国际物流有限公司广州分公司业务部长、总经理助理,中远物流广州安泰达物流有限公司营运总监,深圳深九国际物流有限公司广州分公司总经理,深圳市公路客货运输服务中心规划发展部部长、主任助理、福田站站长;加入深圳市纺织(集团)股份有限公司前,马毅任控股股东深圳市投资控股有限公司之全资子公司深圳市公路客货运输服务中心有限公司党委副书记、董事、总经理。",男,supervisoryCommittee,,1,2020-01-17T00:00:00.000Z,0,0,深纺织Ａ,监事会主席,2020-12-21T04:14:11.195Z,马毅任控股股东深圳市投资控股有限公司之全资子公司深圳市公路客货运输服务中心有限公司党委副书记、董事、总经理,马毅任控股股东深圳市投资控股有限公司之全资子公司深圳市公路客货运输服务中心有限公司党委副书记,党委,41,43,书记,44,46,1,深圳市公路客货运输服务中心有限公司,company,24,41
5f656eaeade9005a1ec9f373,冯鹤年,000046,0,59,2020-09-19T02:36:30.244Z,硕士,"冯鹤年,男，现任北京龙软科技股份有限公司董事长、民生证券投资有限公司董事长、民生期货有限公司董事长等，历任中国证监会山东证监局局长兼党委书记、中国证监会非上市公众公司部主任、创业板发行监管部主任等,冯鹤年先生兼任泛海控股股份有限公司总裁、执行委员会主席任期与泛海控股股份有限公司第三届董事会任期一致。",男,board,,1,2020-05-21T00:00:00.000Z,6034000,0,泛海控股,董事,2021-01-21T01:03:35.610Z,历任中国证监会山东证监局局长兼党委书记、中国证监会非上市公众公司部主任、创业板发行监管部主任等,历任中国证监会山东证监局局长兼党委书记,党委,15,17,书记,17,19,0,中国证监会,other,2,7
5f656ed5ade9005a1ec9fe3c,费建民,000059,0,53,2020-09-19T02:37:09.634Z,本科,"费建民,男,1967年9月出生,*,大学工学学士,研究员级高级工程师。2002.03-2006.02任锦西天然气化工有限责任公司经理助理;2006.02-2011.11任锦西天然气化工有限责任公司副经理;2011.11至今任锦西天然气化工有限责任公司总经理;2016.04至今任锦西天然气化工有限责任公司党委副书记。",男,manager,,1,2018-05-08T00:00:00.000Z,841600,0,华锦股份,副总经理,2020-12-21T04:15:00.305Z,2016.04至今任锦西天然气化工有限责任公司党委副书记,2016.04至今任锦西天然气化工有限责任公司党委副书记,党委,23,25,书记,26,28,1,锦西天然气化工有限责任公司党委,company,6.5,21.5
5f656ee2ade9005a1eca0059,何建锋,000061,0,49,2020-09-19T02:37:22.444Z,本科,"何建锋先生,1971年10月出生,本科学历,经济师、律师,曾任深圳市国资办集体资产管理处(党办)副处长,深圳市国资委企业改革处副处长、监督稽查处副处长、处长、企业一处处长、综合规划处处长、深圳市国资局政策法规处(集体企业工作处)处长,深圳市特区建设发展集团有限公司副总经理,深圳市国资委总经济师、党委委员。现任深圳市农产品股份有限公司党委书记。",男,board,,1,2018-06-22T00:00:00.000Z,945600,0,农 产 品,"董事长,董事",2021-01-21T01:03:35.856Z,曾任深圳市国资办集体资产管理处(党办)副处长,曾任深圳市国资办集体资产管理处(党办)副处长,党办,16,18,处长,20,22,2,深圳市国资办,other,2,8
5f656ee2ade9005a1eca0059,何建锋,000061,0,49,2020-09-19T02:37:22.444Z,本科,"何建锋先生,1971年10月出生,本科学历,经济师、律师,曾任深圳市国资办集体资产管理处(党办)副处长,深圳市国资委企业改革处副处长、监督稽查处副处长、处长、企业一处处长、综合规划处处长、深圳市国资局政策法规处(集体企业工作处)处长,深圳市特区建设发展集团有限公司副总经理,深圳市国资委总经济师、党委委员。现任深圳市农产品股份有限公司党委书记。",男,board,,1,2018-06-22T00:00:00.000Z,945600,0,农 产 品,"董事长,董事",2021-01-21T01:03:35.856Z,现任深圳市农产品股份有限公司党委书记,现任深圳市农产品股份有限公司党委书记,党委,14,16,书记,16,18,0,深圳市农产品股份有限公司,company,2,14
5f656e9dade9005a1ec9ee6f,刘冲,000039,0,50,2020-09-19T02:36:13.450Z,本科,"刘冲先生,现任中远海运发展股份有限公司党委委员、董事总经理,兼任中国国际海运集装箱(集团)股份有限公司董事、中国信达资产管理股份有限公司董事。曾任广州海运(集团)公司审计室科员,招商银行宝安支行会计副主任,广州海运(集团)公司审计处科员,广州海运集团房地产公司计财室审计员、副主任,广州海运(集团)公司财务部资金科副科长,广州海运(集团)有限公司内部银行副行长,中海(集团)总公司结算中心广州分部副主任,中海集团投资有限公司副总经理,中海集团物流有限公司财务总监、副总经理,中海(海南)海盛船务股份有限公司总会计师,中海集团财务有限责任公司党总支书记,中海(集团)总公司资金管理部主任,中海集装箱运输股份有限公司总会计师,中海集团投资有限公司总经理。毕业于中山大学经济学专业,经济学学士,高级会计师。刘冲于2017年8月29日担任中国信达资产管理股份有限公司战略发展委员会委员。",男,board,,1,2019-06-04T00:00:00.000Z,0,0,中集集团,"副董事长,非执行董事",2021-01-21T01:03:36.030Z,现任中远海运发展股份有限公司党委委员、董事总经理,现任中远海运发展股份有限公司党委委员,党委,14,16,委员,16,18,0,中远海运发展股份有限公司,company,2,14
5f656e9dade9005a1ec9ee6f,刘冲,000039,0,50,2020-09-19T02:36:13.450Z,本科,"刘冲先生,现任中远海运发展股份有限公司党委委员、董事总经理,兼任中国国际海运集装箱(集团)股份有限公司董事、中国信达资产管理股份有限公司董事。曾任广州海运(集团)公司审计室科员,招商银行宝安支行会计副主任,广州海运(集团)公司审计处科员,广州海运集团房地产公司计财室审计员、副主任,广州海运(集团)公司财务部资金科副科长,广州海运(集团)有限公司内部银行副行长,中海(集团)总公司结算中心广州分部副主任,中海集团投资有限公司副总经理,中海集团物流有限公司财务总监、副总经理,中海(海南)海盛船务股份有限公司总会计师,中海集团财务有限责任公司党总支书记,中海(集团)总公司资金管理部主任,中海集装箱运输股份有限公司总会计师,中海集团投资有限公司总经理。毕业于中山大学经济学专业,经济学学士,高级会计师。刘冲于2017年8月29日担任中国信达资产管理股份有限公司战略发展委员会委员。",男,board,,1,2019-06-04T00:00:00.000Z,0,0,中集集团,"副董事长,非执行董事",2021-01-21T01:03:36.030Z,中海集团财务有限责任公司党总支书记,中海集团财务有限责任公司党总支书记,党总支,12,15,书记,15,17,0,中海集团财务有限责任公司,company,0,12
5f656e9dade9005a1ec9ee8d,潘正启,000039,0,67,2020-09-19T02:36:13.585Z,硕士,"潘正启先生,1953年生,硕士,高级经济师。潘先生历任上海远洋公司船员、党委办公室秘书、科长、副主任、主任、公司企化部经理兼船舶管理二处处长兼党委书记、四处处长兼党委书记;青岛远洋公司副总经理兼连云港远洋公司总经理、党委书记;中远亚洲公司副总经理;中远亚洲公司总经理兼中远国际城开发公司总经理;中远澳洲公司副总裁兼中远新西兰公司总经理;深圳远洋公司党委书记;中远中国香港航运有限公司/深圳远洋运输股份有限公司副总经理。",男,board,,1,2019-06-04T00:00:00.000Z,240000,0,中集集团,独立非执行董事,2021-01-21T01:03:36.273Z,深圳远洋公司党委书记,深圳远洋公司党委书记,党委,6,8,书记,8,10,0,深圳远洋公司,company,0,6
5f656ee3ade9005a1eca00e9,曹宇,000061,0,52,2020-09-19T02:37:23.243Z,硕士,"曹宇女士,1968年11月出生,本科学历,法律硕士。曾任广西北海市人民检察院书记员、助理检察员、检察员,深圳市纪委第二案件检查室主任科员、案件管理处副处级纪检员、市委驻深单位纪工委副书记、市直属机关纪工委副书记、市纪委派驻第七纪检监察组副组长、市纪委派驻第四纪检组副组长。现任深圳市农产品股份有限公司纪委书记。",女,supervisoryCommittee,,1,2017-08-08T00:00:00.000Z,500000,0,农 产 品,监事会主席,2021-01-21T01:03:36.614Z,深圳市纪委第二案件检查室主任科员、案件管理处副处级纪检员、市委驻深单位纪工委副书记、市直属机关纪工委副书记、市纪委派驻第七纪检监察组副组长、市纪委派驻第四纪检组副组长,市纪委派驻第七纪检监察组副组长,纪委,1,3,组长,13,15,10,市纪委,other,0,3
